qid,prediction,gt_label
WebQTest-881,"['Goal II: Living the Dream', 'Shall We Dance?', 'The Killing Room', 'The Adventures of Brer Rabbit', 'American Son', 'Drumline', 'Even Money', 'Underclassman', 'Monster House', ""Love Don't Cost a Thing"", 'Roll Bounce', 'Chiraq', 'Drumline: A New Beat', 'Day of the Dead', ""Ball Don't Lie"", 'Bobby', 'Men in Black II', 'A Very School Gyrls Holla-Day', 'Whatever It Takes', 'Weapons', 'Garfield: The Movie', 'Conversations']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Anatolia'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['John C. Lester', 'Frank O. McCord', 'John B. Kennedy', 'J. Calvin Jones', 'James R. Crowe', 'Richard R. Reed']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Michael Gambon', 'Richard Harris']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Nick Stahl', 'Edward Furlong', 'Christian Bale']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Abstain,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,Abstain,"['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23-08:00', '2010-07-10-08:00']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['Christchurch Arts Centre', 'Lyttelton Timeball Station', 'International Antarctic Centre', 'Ferrymead Heritage Park', 'TranzAlpine', 'Willowbank Wildlife Reserve, Christchurch', 'Canterbury Museum, Christchurch', 'Cathedral Square, Christchurch', 'Christchurch Botanic Gardens', 'Air Force Museum of New Zealand']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actress'],['Actor']
WebQTest-1300,['London'],['Fulham']
WebQTest-1323,"['Fernbank Museum of Natural History', 'Jimmy Carter Library and Museum', 'Woodruff Arts Center', 'Four Seasons Hotel Atlanta', 'Fernbank Science Center', 'Georgia World Congress Center', 'Peachtree Road Race', 'Margaret Mitchell House & Museum', 'Masquerade', 'Georgia Dome', 'Zoo Atlanta', 'Philips Arena', 'Turner Field', 'Hyatt Regency Atlanta', 'Arbor Place Mall', 'Atlanta Jewish Film Festival', 'Variety Playhouse', 'Center for Puppetry Arts', 'Georgia State Capitol', 'Atlanta Symphony Orchestra', 'Georgia Aquarium', 'Atlanta Ballet', 'Atlanta History Center', 'Atlanta Cyclorama & Civil War Museum', 'Six Flags White Water', 'Martin Luther King, Jr. National Historic Site', 'World of Coca-Cola', 'Fox Theatre', 'Cobb Energy Performing Arts Centre', 'Atlanta Marriott Marquis', 'CNN Center', 'Six Flags Over Georgia', 'Underground Atlanta', 'The Tabernacle', 'Omni Coliseum', 'Centennial Olympic Park']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Error,['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,"['Morocco', 'Netherlands', 'Utrecht']",['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Professional Golfer'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['Africa', 'Burkina Faso', 'Ivory Coast', 'Guinea', 'Senegal', 'Mauritania', 'Niger', 'Algeria']",['Africa']
WebQTest-1555,"['House of Representatives', 'National Assembly', '1st Nepalese Constituent Assembly', '2nd Nepalese Constituent Assembly', 'Constituent assembly']",[None]
WebQTest-1575,"['Nexus One', 'Nexus S', 'Nexus 10', 'Nexus 7', 'Google Glass', 'Chromecast', 'Google Drive', 'Google Earth', 'Apache Wave', 'Google Classroom', 'Google Maps', 'Nexus Q', 'Google Docs, Sheets, and Slides', 'Google Buzz', 'Google Nexus', 'Google Apps for Work', 'Google Cloud Platform']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,['Tao Te Ching'],"['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Parachute', 'Anemometer', '33-Barreled Organ', 'Triple Barrel Canon', 'Ornithopter', 'Diving suit', 'Armored car', 'Viola organista', 'Aerial Screw', 'Double hull']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Error,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,['1945-04-12'],[None]
WebQTest-1721,"['Aymara language', 'Puquina Language', 'Spanish Language', 'Omagua dialect', 'Ayacucho Quechua', 'Waorani Language']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,"['1440-08:00', 'Johannes Gutenberg']",[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['heart attack', 'Pancreatic cancer']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['Explorer', 'Sailor', 'Royal Navy', 'Copley Medal']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
