qid,prediction,gt_label
WebQTest-1603,['Tao Te Ching'],"['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Parachute', 'Double hull', 'Anemometer', 'Triple Barrel Canon', 'Armored car', 'Diving suit', 'Ornithopter', 'Viola organista', 'Aerial Screw', '33-Barreled Organ']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Abstain,[None]
WebQTest-1671,['Greenland'],['Köping']
WebQTest-1695,['1945-04-12'],[None]
WebQTest-1721,"['Spanish Language', 'Aymara language', 'Quechuan languages']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,['Unitary Parliamentary Constitutional Monarchy'],"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440'],[None]
WebQTest-1812,['Saint Michael Parish'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,['Pancreatic cancer'],"['Pancreatic cancer', 'heart attack']"
WebQTest-1937,Error,"['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,['Nathan Lane'],['Nathan Lane']
WebQTest-2011,['Jamaica'],['Bob Marley Mausoleum']
