400,0.041666666666666664,0.08333333333333333,"994, 2011, 2007, 1982, 1973, 1986, 2000, 1983, 1983, 1984, 1977, 1992, 1991, 2006, 1985, 1989, 1996, 1996, 2011, 1989, 1953, 1992, 1985, 1987, 1996, 1992, 1996, 2004, 2002, 1999, 2004, 1997, 2000, 1971, 200","['1986', '1987', '1984', '1985', '1982', '1983', '1989', '2011', '1953', '1991', '1992', '1994', '1997', '1996', '1999', '1973', '1971', '2002', '1977', '2000', '2006', '2007', '2004', '2009']"
420,0.08333333333333333,0.16666666666666666,"000, 2009, 2003, 1994, 2013, 2007, 1955, 2004, 1998, 200","['1994', '1998', '1955', '2003', '2000', '2001', '2006', '2007', '2004', '2008', '2009', '2013']"
440,0.058823529411764705,0.058823529411764705,"1960', '1977', '2001', '2002', '1991', '2007', '1986', '1995', '1972', '1999', '1981', '2006', '2009', '1983', '1979', '1936', '1992', '1920","['1991', '1920', '1992', '1995', '1983', '1979', '1981', '1977', '1960', '1972', '2002', '1999', '2001', '2006', '2007', '2009', '1936']"
460,0.16666666666666666,0.5,"hugh_grant', 'nicholas_hoult', 'nicole_kidman', 'dakota_blue_richards', 'daniel_craig', 'chris_klein', 'alyson_hannigan', 'thomas_ian_nicholas', 'jason_biggs","['Chris Klein', 'Hugh Grant', 'Nicholas Hoult', 'Jason Biggs', 'Alyson Hannigan', 'Thomas Ian Nicholas']"
480,0.3333333333333333,0,"drama', 'crime', 'action","['Action', 'Drama', 'Crime']"
500,0,0,Abstain,"['Don Mankiewicz', 'Thomas T. Flynn', 'Horace McCoy', 'Baynard Kendrick', 'Philip Yordan', 'Sinclair Lewis', 'David Dortort', 'Robert Buckner', 'Frank Burt', 'Claude Stanush', 'Richard Brooks', 'Alf Sjöberg', 'Pär Lagerkvist']"
520,0.14285714285714285,0.14285714285714285,"john_ford', 'lewis_milestone', 'gary_sinise', 'alfred_hitchcock', 'elia_kazan', 'david_s._ward","['Elia Kazan', 'David S. Ward', 'Gary Sinise', 'Victor Fleming', 'Emilio Fernández', 'Lewis Milestone', 'John Ford']"
540,0.2,0,"action', 'horror', 'western', 'comedy', 'documentary","['Action', 'Horror', 'Comedy', 'Documentary', 'Western']"
560,0.058823529411764705,0.058823529411764705,"don_rickles', 'keke_palmer', 'william_h._macy', 'ned_beatty', 'christopher_reeve', 'edward_kerr', 'fred_macmurray', 'joan_crawford', 'kim_cattrall', 'billy_crudup', 'rebecca_de_mornay', 'robert_loggia', 'michael_sheen', 'christian_slater', 'selma_blair', 'david_morrissey', 'meg_ryan', 'colm_feore","['William H. Macy', 'Christopher Reeve', 'Michael Sheen', 'Joan Crawford', 'Colm Feore', 'Ned Beatty', 'Robert Loggia', 'Don Rickles', 'Edward Kerr', 'Meg Ryan', 'Selma Blair', 'David Morrissey', 'Keke Palmer', 'Fred MacMurray', 'Kim Cattrall', 'Billy Crudup', 'Christian Slater']"
580,0.5,0.5,"2010', '1993', '1995","['1993', '2010']"
600,0,0,Abstain,"['Drama', 'Action', 'Crime', 'War', 'History']"
620,1.0,1.0,"2002', '2005",['2002']
640,0.2,0,"drama', 'comedy', 'romance', 'biography', 'horror","['Drama', 'Romance', 'Horror', 'Comedy', 'Biography']"
660,0.16666666666666666,0,"dennis_hopper', 'joseph_mcgrath', 'neil_armfield', 'christian_marquand', 'tony_richardson', 'robert_altman","['Tony Richardson', 'Robert Altman', 'Neil Armfield', 'Dennis Hopper', 'Joseph McGrath', 'Christian Marquand']"
680,0,0,Abstain,"['Action', 'Drama', 'Comedy', 'Thriller', 'Crime']"
700,0.05555555555555555,0.05555555555555555,"1971', '1948', '2013', '2002', '2010', '1965', '1968', '1994', '1982', '2005', '1948', '1999', '1967', '1988', '1986', '1979', '2011', '2002', '1974', '1976', '1992","['1986', '1948', '1992', '1982', '1994', '1979', '1999', '1965', '1974', '1967', '1971', '2002', '1988', '2005', '1976', '2011', '2010', '2013']"
720,1.0,1.0,"paolo_sorrentino', 'umberto_contarello",['Paolo Sorrentino']
740,0,0,Abstain,"['French', 'Italian']"
760,0.14285714285714285,0,"david_cramer', 'susan_seidelman', 'shelly_gitlow","['Susan Seidelman', 'Barbara Wilson', 'Barry Strugatz', 'Fay Weldon', 'David Cramer', 'Shelly Gitlow', 'Mark R. Burns']"
780,0,0,Abstain,"['Wes Craven', 'Arie Posin', 'Steven Spielberg', 'Jon Turteltaub', 'Mike Figgis', 'Wim Wenders', 'John Dahl', 'Curtiss Clayton', 'David Lynch', 'Carl Reiner', 'Jonathan Kaplan', 'Steve Miner', 'Don Bluth', 'Edward Zwick', 'Donald Petrie', 'David Gordon Green', 'Kevin Macdonald', 'Doug Liman', 'Gary Goldman', 'Stephen Daldry', 'Roland Emmerich', 'Jake Kasdan', 'Mel Brooks', 'Harold Becker', 'Jon Amiel']"
800,1.0,1.0,"1968', '1972",['1968']
820,0.14285714285714285,0,"drama', 'horror', 'war', 'adventure', 'comedy', 'thriller', 'mystery","['Mystery', 'Horror', 'Drama', 'Adventure', 'Comedy', 'War', 'Thriller']"
840,0,0,Abstain,['Dylan Thomas']
860,0.07692307692307693,0,"1993', '1978', '2002', '1994', '2014', '2006', '2010', '1997', '1992', '2013', '1989', '1958', '2002', '1999","['1993', '1992', '1994', '1997', '1978', '1999', '1989', '2002', '2006', '2010', '2014', '1958', '2013']"
880,0.25,0,"1970', '1978', '1977', '1980","['1977', '1970', '1980', '1978']"
900,0.125,0,"musical', 'comedy', 'mystery', 'horror', 'fantasy', 'thriller', 'western', 'animation","['Mystery', 'Horror', 'Fantasy', 'Animation', 'Western', 'Comedy', 'Musical', 'Thriller']"
920,0.3333333333333333,0,"j._lee_thompson', 'george_marshall', 'john_guillermin","['John Guillermin', 'George Marshall', 'J. Lee Thompson']"
940,0.5,0,"1999', '2002","['2002', '1999']"
960,0.3333333333333333,0,"jacques_tati', 'neil_burger', 'sylvain_chomet","['Neil Burger', 'Sylvain Chomet', 'Jacques Tati']"
980,0.25,0.5,"music', 'thriller', 'horror', 'action', 'drama', 'comedy","['Action', 'Drama', 'Comedy', 'Music']"
1000,0.25,0.75,"001, 2000, 2004, 1994, 198","['2001', '1988', '2004', '1994']"
1020,0,0,Abstain,['French']
1040,0.022727272727272728,0,"kim_novak', 'ernest_borgnine', 'peter_finch', 'catherine_deneuve', 'ben_johnson', 'burt_reynolds', 'paul_winfield', 'harrison_ford', 'gene_wilder', 'joseph_cotten', 'dorothy_malone', 'kirk_douglas', 'rock_hudson', 'lee_marvin', 'eddie_albert', 'robert_strauss', 'jack_palance', 'cesar_romero', 'denise_darcel', 'gary_cooper', 'burt_lancaster', 'bette_davis', 'joan_crawford', 'james_stewart', 'richard_attenborough', 'hardy_krüger', 'burt_lancaster', 'jean_hagen', 'wendell_corey', 'jack_palance', 'ida_lupino', 'joan_crawford', 'cliff_robertson', 'burt_lancaster', 'bruce_davison', 'richard_jaeckel', 'ralph_meeker', 'lee_marvin', 'jim_brown', 'charles_bronson', 'ernest_borgnine', 'laurene_landon', 'peter_falk', 'vicki_frederick', 'ursula_andress', 'anita_ekberg', 'dean_martin', 'frank_sinatra', 'martine_carol', 'jeff_chandler', 'jack_palance","['Cesar Romero', 'Jeff Chandler', 'Richard Jaeckel', 'Joan Crawford', 'Frank Sinatra', 'Ida Lupino', 'Gary Cooper', 'Burt Lancaster', 'Dean Martin', 'Ben Johnson', 'Jim Brown', 'Bruce Davison', 'Catherine Deneuve', 'Peter Falk', 'Dorothy Malone', 'Burt Reynolds', 'Kirk Douglas', 'Kim Novak', 'Hardy Krüger', 'Bette Davis', 'Anita Ekberg', 'Ernest Borgnine', 'Gene Wilder', 'Joseph Cotten', 'Lee Marvin', 'Cliff Robertson', 'Eddie Albert', 'Martine Carol', 'Rock Hudson', 'Jean Hagen', 'Charles Bronson', 'Robert Strauss', 'Paul Winfield', 'Peter Finch', 'Ralph Meeker', 'Vicki Frederick', 'Harrison Ford', 'Ursula Andress', 'Wendell Corey', 'Denise Darcel', 'James Stewart', 'Jack Palance', 'Laurene Landon', 'Richard Attenborough']"
1060,0,0,Abstain,['Persian']
1080,0.14285714285714285,0,"comedy', 'action', 'drama', 'crime', 'music', 'horror', 'thriller","['Horror', 'Crime', 'Drama', 'Music', 'Action', 'Comedy', 'Thriller']"
1100,0,0,Abstain,"['Action', 'Comedy', 'Thriller', 'Crime']"
1120,0,0,Abstain,['Dominik Moll']
1140,0.125,0.25,"998, 2005, 1980, 2007, 2003, 2001, 1996, 1995, 198","['1995', '1983', '1980', '1996', '2003', '2001', '2007', '2005']"
1160,0.5,0,"jim_varney', 'iron_eyes_cody","['Jim Varney', 'Iron Eyes Cody']"
1180,0,0,Abstain,"['Edith Kneipple Roberts', 'Thomas Job', 'Charles Hoffman', 'Martin Vale', 'Wilkie Collins', 'Margaret Kennedy', 'Marjorie Carleton']"
1200,0,0,Abstain,"['Tilda Swinton', 'Jane Fonda', 'Jason Robards', 'Vanessa Redgrave']"
1220,0.5,0,"drama', 'war","['Drama', 'War']"
1240,0.07692307692307693,0.15384615384615385,"004, 1997, 2007, 2006, 1999, 1999, 2013, 2012, 2010, 2012, 2002, 2002, 2005, 2000, 2002, 2004, 2012, 2001, 2013, 2005, 2000, 200","['1997', '1999', '2002', '2000', '2001', '2006', '2007', '2004', '2005', '2009', '2010', '2013', '2012']"
1260,0,0,Abstain,['Japanese']
1280,0,0,Abstain,"['1922', '1948', '1985', '1981', '1941', '1946', '1947', '2010', '1933', '1932', '1931', '1951', '1936', '1954', '1952', '1938', '1994', '1996', '1999', '2001', '1937', '2008']"
1300,0,0,Abstain,"['Danish', 'Korean']"
1320,0.3333333333333333,0,"1944', '1963', '1941","['1941', '1944', '1963']"
1340,0.06666666666666667,0.7333333333333333,"john_d._klorer', 'samy_naceri', 'jimmy_fallon', '1998', 'gérard_pirès', '2004', 'tim_story', 'french', 'comedy', 'action', 'queen_latifah', 'rosalind_keating_shaffer', 'sid_silvers', 'harry_w._conn', 'jack_mcgowan', 'moss_hart', 'edgar_allan_poe', 'maude_fulton', 'john_huston', 'brown_holmes', 'dashiell_hammett', 'oscar_hammerstein_ii', 'booth_tarkington', 'roland_kibbee', 'george_s._kaufman', 'devery_freeman","['John Huston', 'Harry W. Conn', 'Edgar Allan Poe', 'Dashiell Hammett', 'George S. Kaufman', 'Brown Holmes', 'Roland Kibbee', 'Moss Hart', 'Devery Freeman', 'Rosalind Keating Shaffer', 'Jack McGowan', 'John D. Klorer', 'Maude Fulton', 'Booth Tarkington', 'Sid Silvers']"
1360,0.1,0.2,"david_paymer', 'crispin_glover', 'robert_ryan', 'peter_ustinov', 'gregory_peck', 'leo_genn', 'richard_basehart', 'catherine_deneuve', 'guillaume_depardieu', 'yekaterina_golubeva', 'danny_glover', 'vinnie_jones","['Gregory Peck', 'Leo Genn', 'Richard Basehart', 'David Paymer', 'Crispin Glover', 'Catherine Deneuve', 'Guillaume Depardieu', 'Yekaterina Golubeva', 'Peter Ustinov', 'Robert Ryan']"
1380,0,0,Abstain,['2011']
1400,0.0625,0.125,"005, 1990, 2011, 1996, 2007, 2013, 1999, 2001, 2000, 1993, 1995, 1975, 1973, 1974, 2002, 2013, 1993, 1990, 2003, 200","['1990', '1993', '1995', '1996', '1999', '1975', '1974', '1973', '2002', '2003', '2000', '2001', '2007', '2005', '2011', '2013']"
1420,0,0,Abstain,"['Mark A. Altman', 'Robert Meyer Burnett']"
1440,0.05555555555555555,0.05555555555555555,"alan_j._pakula', 'martin_scorsese', 'stanley_donen', 'bob_fosse', 'desmond_davis', 'michael_anderson', 'david_greene', 'marty_feldman', 'harold_prince', 'robert_marcarelli', 'don_taylor', 'richard_stanley', 'john_frankenheimer', 'clive_donner', 'robert_zemeckis', 'jay_roach', 'lech_majewski', 'steven_soderbergh', 'robert_altman","['Desmond Davis', 'Michael Anderson', 'Marty Feldman', 'Robert Altman', 'Robert Zemeckis', 'Harold Prince', 'Alan J. Pakula', 'Stanley Donen', 'Robert Marcarelli', 'Richard Stanley', 'Jay Roach', 'David Greene', 'Clive Donner', 'Don Taylor', 'Lech Majewski', 'John Frankenheimer', 'Steven Soderbergh', 'Martin Scorsese']"
1460,0.2,0,"michael_haneke', 'rob_sitch","['Elfriede Jelinek', 'Michael Haneke', 'Santo Cilauro', 'Tom Gleisner', 'Rob Sitch']"
1480,0.2,0.2,"1960', '1979', '1962', '1972', '1961', '1978","['1978', '1960', '1972', '1979', '1961']"
1500,0.07692307692307693,0,"mark_robson', 'george_cukor', 'luis_mandoki', 'vincente_minnelli', 'fritz_lang', 'clarence_brown', 'george_seaton', 'henry_hathaway', 'robert_wise', 'elia_kazan', 'john_gilling', 'george_marshall', 'andrew_marton","['Elia Kazan', 'Fritz Lang', 'Henry Hathaway', 'Luis Mandoki', 'George Seaton', 'Vincente Minnelli', 'Mark Robson', 'John Gilling', 'George Cukor', 'Andrew Marton', 'Clarence Brown', 'George Marshall', 'Robert Wise']"
1520,0.5,0,"comedy', 'horror","['Horror', 'Comedy']"
1540,0.125,0,"drama', 'comedy', 'thriller', 'horror', 'romance', 'action', 'mystery', 'crime","['Mystery', 'Drama', 'Horror', 'Crime', 'Romance', 'Action', 'Comedy', 'Thriller']"
1560,0,0,Abstain,"['Drama', 'Fantasy', 'Music', 'Adventure', 'Action', 'Comedy', 'War']"
1580,0.5,0,"lee_van_cleef', 'jack_palance","['Lee Van Cleef', 'Jack Palance']"
1600,0,0.2,"chazz_palminteri', ""ryan_o'neal"", 'paul_mazursky', 'cher","['Robin Williams', 'Marsha Mason', 'Donald Sutherland', 'Alejandro Rey', 'Susan Sarandon', 'Meg Mazursky', 'Art Carney', 'John Cassavetes', 'George Segal', 'Ellen Burstyn', 'Jill Clayburgh', 'Woody Allen', 'Nick Nolte', 'Richard Dreyfuss', 'Bette Midler', 'Little Richard', 'Gena Rowlands', 'Cleavant Derricks', 'Kris Kristofferson', 'Susan Anspach']"
1620,0.2,0,"drama', 'crime', 'mystery', 'thriller', 'comedy","['Drama', 'Mystery', 'Comedy', 'Thriller', 'Crime']"
1640,0.5,0.5,"action', 'drama', 'crime","['Drama', 'Crime']"
1660,0.25,0,"gerald_kersh', 'richard_price', 'irwin_winkler', 'jay_cocks","['Irwin Winkler', 'Gerald Kersh', 'Jay Cocks', 'Richard Price']"
1680,0.125,0,"horror', 'drama', 'comedy', 'action', 'thriller', 'war', 'adventure', 'mystery","['Mystery', 'Horror', 'Drama', 'Adventure', 'Action', 'Comedy', 'War', 'Thriller']"
1700,0.25,0.5,"arliss_howard', 'debra_winger', 'tye_sheridan', 'susan_sarandon', 'ronnie_gene_blevins', 'nicolas_cage","['Tye Sheridan', 'Nicolas Cage', 'Ronnie Gene Blevins', 'Susan Sarandon']"
1720,0.125,0.125,"1935', '1929', '1937', '1950', '1933', '1932', '2014', '1931', '1946","['1946', '1933', '1932', '1931', '1937', '1950', '2014', '1929']"
1740,0,0,Abstain,"['David Wayne', 'Christopher Plummer', 'Lili Taylor', 'Barbara Bel Geddes', 'Boris Karloff', 'Owen Wilson', 'Richard Basehart', 'Julie Harris', 'Walter Slezak', 'Peter Falk', 'Liam Neeson', 'Simon Oakland', 'Marsha Mason', 'Jean Simmons', 'James Cagney', 'Claire Bloom', 'Rossana Podestà', 'Stanley Baker', 'Rita Moreno', 'Theodore Bikel', 'Steve McQueen', 'Michael Rennie', 'Natalie Wood', 'Richard Beymer', 'Susan Swift', 'Valentina Cortese', 'Barbara Stanwyck', 'Nick Offerman', 'Cedric Hardwicke', 'Kate Reid', 'Arthur Hill', 'George C. Scott', 'Anthony Hopkins', 'Richard Johnson', 'Keanu Reeves', 'Audrey Totter', 'Candice Bergen', 'Jacques Sernas', 'Paul Douglas', 'Patricia Neal', 'Lawrence Tierney', 'James Olson', 'Bela Lugosi', 'Andrew McCarthy', 'Shirley MacLaine', 'Claire Trevor', 'Robert Mitchum', 'Keith Poulson', 'Richard Burton', 'Nastassja Kinski', 'Fredric March', 'Julie Andrews', 'Robert Preston', 'William Holden', 'William Lundigan', 'Jess Weixler', 'Russ Tamblyn', 'Anthony Franciosa', 'Hugh Marlowe', 'Richard Crenna', 'Richard Attenborough', 'Robert Ryan', 'Ruby Dee', 'Susan Hayward']"
1760,0.125,0,"jeroen_krabbé', 'dolph_lundgren', 'kim_miyori', 'elisabeth_shue', 'val_kilmer', ""vincent_d'onofrio"", 'ray_stevenson', 'christopher_walken","['Dolph Lundgren', 'Kim Miyori', 'Ray Stevenson', 'Christopher Walken', 'Elisabeth Shue', 'Val Kilmer', ""Vincent D'Onofrio"", 'Jeroen Krabbé']"
1780,0.125,0.125,"eleanor_henderson', 'robert_pulcini', 'shari_springer_berman', 'emma_mclaughlin', 'nicola_kraus', 'jonathan_ames', 'harvey_pekar', 'joyce_brabner', 'michelle_morgan","['Joyce Brabner', 'Emma McLaughlin', 'Jonathan Ames', 'Robert Pulcini', 'Nicola Kraus', 'Shari Springer Berman', 'Eleanor Henderson', 'Harvey Pekar']"
1800,0,0,Abstain,"['Patrick Sheane Duncan', 'Don Keith Opper', 'Stephen Herek', 'Dodie Smith', 'Domonic Muir', 'George MacDonald Fraser', 'John J. McLaughlin', 'John Hughes', 'David Loughery', 'Scott Lobdell']"
1820,0,0,Abstain,['Drama']
1840,0,0,Abstain,"['Joel Coen', 'Elia Kazan', 'Ben Affleck', 'David Kendall', 'Steven Spielberg', 'Brian Levant', 'George Cukor', 'Philipp Stölzl', 'Mike Nichols', 'Sylvie Verheyde', 'Milcho Manchevski', 'Frank Marshall', 'Ethan Coen', 'Lee Unkrich', 'Matt Aselton', 'Jonathan Teplitzky', 'Zack Snyder', 'John Erman', 'Joe Dante', 'Luis Mandoki', 'Dan Scanlon', 'David Caesar', 'Taylor Hackford', 'Gillies MacKinnon', 'Gregory Hoblit', 'Uli Edel', 'Pete Docter', 'Larry Charles', 'David Silverman', 'Martin Scorsese', 'David Byrne', 'Bryan Gordon', 'Glenn Jordan', 'Harold Becker', 'Jim McBride']"
1860,1.0,0,kazuaki_kiriya,['Kazuaki Kiriya']
1880,0.05263157894736842,0.10526315789473684,"004, 2000, 1994, 1997, 2008, 2013, 1982, 1946, 2014, 2005, 1987, 2001, 1988, 1992, 1991, 1996, 1987, 1992, 1994, 1998, 1999, 1948, 1981, 194","['1991', '1987', '1948', '1992', '1982', '1994', '1997', '1996', '1999', '1998', '1981', '1946', '1988', '2000', '2001', '2005', '2014', '2008', '2013']"
1900,0,0,Abstain,"['German', 'French']"
1920,0.14285714285714285,0.14285714285714285,"drama', 'action', 'adventure', 'biography', 'comedy', 'documentary', 'romance', 'crime","['Romance', 'Crime', 'Drama', 'Adventure', 'Action', 'Comedy', 'Biography']"
1940,1.0,0,comedy,['Comedy']
1960,0.037037037037037035,0,"1995', '1954', '1970', '1942', '1974', '1931', '1951', '1964', '1957', '1940', '1961', '1939', '1998', '1953', '1960', '1996', '1948', '1945', '1981', '1966', '1957', '1959', '1963', '1941', '1948', '1943', '1944', '1939', '1955', '1957","['1972', '1945', '1948', '1981', '1964', '1943', '1966', '1941', '1960', '1961', '1944', '1963', '1955', '1954', '1957', '1951', '1953', '1939', '1959', '1995', '1996', '1998', '1974', '1931', '1970', '1942', '1940']"
1980,0.2,0,"cameron_crowe', 'amy_heckerling', 'art_linson', 'mateo_gil', 'alejandro_amenábar","['Cameron Crowe', 'Amy Heckerling', 'Art Linson', 'Alejandro Amenábar', 'Mateo Gil']"
2000,0,0,Abstain,"['John Twist', 'Davis Grubb', 'Wendell Mayes', 'Walter DeLeon', 'Nunnally Johnson', 'Dashiell Hammett', 'Charles Bennett', 'André de Lorde', 'Frank Burt', 'Charles Lederer', 'Will Cook', 'Dorothy M. Johnson', 'Borden Chase', 'Paul Osborn', 'Alan Le May', 'Ernest Pagano', 'Thelma Strabel', 'Rosamond Marshall', 'Harold Jack Bloom', 'Thomas T. Flynn', 'Oliver Parker', 'Max Brand', 'Philip Van Doren Stern', 'Alec Coppel', 'Joseph Bologna', 'Ketti Frings', 'Lewis R. Foster', 'Moss Hart', 'Charles Brackett', 'Paul Dickey', 'Oscar Wilde', 'Laurence Stallings', 'Octave Mirbeau', 'P.J. Wolfson', 'Willis Goldbeck', 'Sam Rolfe', 'Don Whitehead', 'Samson Raphaelson', 'Philip Yordan', 'Cornell Woolrich', 'Nevil Shute', 'Graham Yost', 'Richard L. Breen', 'Waldo Salt', 'George S. Kaufman', 'Miles Hood Swarthout', 'James Lee Barrett', 'Robert L. Richards', 'Virginia Van Upp', 'C. Gardner Sullivan', 'Lou Breslow', 'Philip Barry', 'Dana Burnet', 'John Michael Hayes', 'Frank Capra', 'Scott Hale', 'Miklós László', 'Renée Taylor', 'Billy Wilder', 'James Warner Bellah', 'John Willard', 'Henry Ephron', 'Phoebe Ephron', 'Burgess Meredith', 'Arch Oboler', 'Karl Tunberg', 'Samuel A. Taylor', 'Edward Streeter', 'John D. Voelker', 'Donald Ogden Stewart', 'Mary Chase', 'Johnny Mercer', 'Joseph Dougherty', 'Charles W. Goddard', 'Sidney Buchman', 'Glendon Swarthout']"
