qid,prediction,gt_label
1240,"['2010', '009', '2004', '2005', '2006', '1997', '2007', '200', '2000', '1999', '2013', '2001', '2012']","['1997', '1999', '2002', '2000', '2001', '2006', '2007', '2004', '2005', '2009', '2010', '2013', '2012']"
1260,['abstain'],['Japanese']
1280,"['2010', '1994', '1941', '1933', '1951', '2001', '198', '1922', '1931', '1954', '1947', '1985', '1936', '1932', '1952', '1938', '2008', '1937', '1948', '1946', '996', '1999']","['1922', '1948', '1985', '1981', '1941', '1946', '1947', '2010', '1933', '1932', '1931', '1951', '1936', '1954', '1952', '1938', '1994', '1996', '1999', '2001', '1937', '2008']"
1300,['abstain'],"['Danish', 'Korean']"
1320,['abstain'],"['1941', '1944', '1963']"
1340,['abstain'],"['John Huston', 'Harry W. Conn', 'Edgar Allan Poe', 'Dashiell Hammett', 'George S. Kaufman', 'Brown Holmes', 'Roland Kibbee', 'Moss Hart', 'Devery Freeman', 'Rosalind Keating Shaffer', 'Jack McGowan', 'John D. Klorer', 'Maude Fulton', 'Booth Tarkington', 'Sid Silvers']"
1360,"['richardbasehart', 'vinniejones', 'leogenn', 'gregorypeck', 'davidpaymer', 'peterustinov', 'catherinedeneuve', 'guillaumedepardieu', 'yekaterinagolubeva', 'robertryan', 'dannyglover', 'crispinglover']","['Gregory Peck', 'Leo Genn', 'Richard Basehart', 'David Paymer', 'Crispin Glover', 'Catherine Deneuve', 'Guillaume Depardieu', 'Yekaterina Golubeva', 'Peter Ustinov', 'Robert Ryan']"
1380,"['2011', '2014']",['2011']
1400,"['1993', '1996', '1995', '1990', '1974', '2005', '2003', '2002', '1975', '2011', '2007', '2000', '2013', '1999']","['1990', '1993', '1995', '1996', '1999', '1975', '1974', '1973', '2002', '2003', '2000', '2001', '2007', '2005', '2011', '2013']"
1420,['abstain'],"['Mark A. Altman', 'Robert Meyer Burnett']"
1440,"['martyfeldman', 'bobfosse', 'haroldprince', 'johnfrankenheimer', 'richardstanley', 'lechmajewski', 'desmonddavis', 'clivedonner', 'jayroach', 'davidgreene', 'stanleydonen', 'robertzemeckis', 'michaelanderson', 'robertaltman', 'robertmarcarelli', 'stevensoderbergh', 'alanjpakula', 'dontaylor', 'martinscorsese']","['Desmond Davis', 'Michael Anderson', 'Marty Feldman', 'Robert Altman', 'Robert Zemeckis', 'Harold Prince', 'Alan J. Pakula', 'Stanley Donen', 'Robert Marcarelli', 'Richard Stanley', 'Jay Roach', 'David Greene', 'Clive Donner', 'Don Taylor', 'Lech Majewski', 'John Frankenheimer', 'Steven Soderbergh', 'Martin Scorsese']"
1460,"['michaelhaneke', 'robsitch']","['Elfriede Jelinek', 'Michael Haneke', 'Santo Cilauro', 'Tom Gleisner', 'Rob Sitch']"
1480,"['1979', '1961', '1972']","['1978', '1960', '1972', '1979', '1961']"
1500,"['henryhathaway', 'georgecukor', 'georgemarshall', 'markrobson', 'eliakazan', 'fritzlang', 'clarencebrown', 'robertwise', 'johngilling', 'vincenteminnelli', 'andrewmarton', 'georgeseaton']","['Elia Kazan', 'Fritz Lang', 'Henry Hathaway', 'Luis Mandoki', 'George Seaton', 'Vincente Minnelli', 'Mark Robson', 'John Gilling', 'George Cukor', 'Andrew Marton', 'Clarence Brown', 'George Marshall', 'Robert Wise']"
1520,"['horror', 'comedy']","['Horror', 'Comedy']"
1540,"['horror', 'comedy', 'romance', 'drama', 'mystery', 'crime', 'action', 'thriller']","['Mystery', 'Drama', 'Horror', 'Crime', 'Romance', 'Action', 'Comedy', 'Thriller']"
1560,"['music', 'fantasy', 'drama', 'adventure', 'action', 'war']","['Drama', 'Fantasy', 'Music', 'Adventure', 'Action', 'Comedy', 'War']"
1580,['abstain'],"['Lee Van Cleef', 'Jack Palance']"
1600,"['cleavantderricks', 'richarddreyfuss', 'littlerichard', 'kriskristofferson', 'marshamason', 'donaldsutherland', 'ellengreene', 'nicknolte', 'artcarney', 'johncassavetes', 'susananspach', 'georgesegal', 'ellenburstyn', 'alejandrorey', 'shelleywinters', 'megmazursky', 'loissmith', 'susansarandon', 'genarowlands', 'robinwilliams', 'jillclayburgh', 'woodyallen', 'lennybaker', 'bettemidler']","['Robin Williams', 'Marsha Mason', 'Donald Sutherland', 'Alejandro Rey', 'Susan Sarandon', 'Meg Mazursky', 'Art Carney', 'John Cassavetes', 'George Segal', 'Ellen Burstyn', 'Jill Clayburgh', 'Woody Allen', 'Nick Nolte', 'Richard Dreyfuss', 'Bette Midler', 'Little Richard', 'Gena Rowlands', 'Cleavant Derricks', 'Kris Kristofferson', 'Susan Anspach']"
1620,"['comedy', 'drama', 'mystery', 'crime', 'thriller']","['Drama', 'Mystery', 'Comedy', 'Thriller', 'Crime']"
1640,"['crime', 'drama']","['Drama', 'Crime']"
1660,['abstain'],"['Irwin Winkler', 'Gerald Kersh', 'Jay Cocks', 'Richard Price']"
1680,"['horror', 'comedy', 'drama', 'mystery', 'adventure', 'action', 'thriller', 'war']","['Mystery', 'Horror', 'Drama', 'Adventure', 'Action', 'Comedy', 'War', 'Thriller']"
1700,['abstain'],"['Tye Sheridan', 'Nicolas Cage', 'Ronnie Gene Blevins', 'Susan Sarandon']"
1720,"['1929', '1932', '1933', '1950', '1931', '1937', '1935', '1946']","['1946', '1933', '1932', '1931', '1937', '1950', '2014', '1929']"
1740,"['julieandrews', 'lilitaylor', 'anthonyhopkins', 'williamlundigan', 'liamneeson', 'marshamason', 'susanswift', 'walterslezak', 'lawrencetierney', 'stanleybaker', 'richardbeymer', 'patricianeal', 'shirleymaclaine', 'davidwayne', 'jeansimmons', 'nataliewood', 'richardbasehart', 'jessweixler', 'clairebloom', 'rubydee', 'russtamblyn', 'richardburton', 'jacquessernas', 'rossanapodest', 'ritamoreno', 'barbarabelgeddes', 'andrewmccarthy', 'georgecscott', 'boriskarloff', 'robertpreston', 'audreytotter', 'christopherplummer', 'jamesolson', 'richardjohnson', 'keithpoulson', 'valentinacortese', 'cedrichardwicke', 'keanureeves', 'fredricmarch', 'stevemcqueen', 'pauldouglas', 'robertmitchum', 'anthonyfranciosa', 'arthurhill', 'owenwilson', 'barbarastanwyck', 'katereid', 'belalugosi', 'candicebergen', 'richardcrenna', 'jamescagney', 'williamholden', 'robertryan', 'nickofferman', 'richardattenborough', 'julieharris', 'hughmarlowe', 'peterfalk', 'michaelrennie', 'clairetrevor', 'nastassjakinski']","['David Wayne', 'Christopher Plummer', 'Lili Taylor', 'Barbara Bel Geddes', 'Boris Karloff', 'Owen Wilson', 'Richard Basehart', 'Julie Harris', 'Walter Slezak', 'Peter Falk', 'Liam Neeson', 'Simon Oakland', 'Marsha Mason', 'Jean Simmons', 'James Cagney', 'Claire Bloom', 'Rossana Podestà', 'Stanley Baker', 'Rita Moreno', 'Theodore Bikel', 'Steve McQueen', 'Michael Rennie', 'Natalie Wood', 'Richard Beymer', 'Susan Swift', 'Valentina Cortese', 'Barbara Stanwyck', 'Nick Offerman', 'Cedric Hardwicke', 'Kate Reid', 'Arthur Hill', 'George C. Scott', 'Anthony Hopkins', 'Richard Johnson', 'Keanu Reeves', 'Audrey Totter', 'Candice Bergen', 'Jacques Sernas', 'Paul Douglas', 'Patricia Neal', 'Lawrence Tierney', 'James Olson', 'Bela Lugosi', 'Andrew McCarthy', 'Shirley MacLaine', 'Claire Trevor', 'Robert Mitchum', 'Keith Poulson', 'Richard Burton', 'Nastassja Kinski', 'Fredric March', 'Julie Andrews', 'Robert Preston', 'William Holden', 'William Lundigan', 'Jess Weixler', 'Russ Tamblyn', 'Anthony Franciosa', 'Hugh Marlowe', 'Richard Crenna', 'Richard Attenborough', 'Robert Ryan', 'Ruby Dee', 'Susan Hayward']"
1760,"['raystevenson', 'elisabethshue', 'dolphlundgren', 'christopherwalken', 'jeroenkrabb', 'vincentdonofrio', 'valkilmer', 'kimmiyori']","['Dolph Lundgren', 'Kim Miyori', 'Ray Stevenson', 'Christopher Walken', 'Elisabeth Shue', 'Val Kilmer', ""Vincent D'Onofrio"", 'Jeroen Krabbé']"
1780,['abstain'],"['Joyce Brabner', 'Emma McLaughlin', 'Jonathan Ames', 'Robert Pulcini', 'Nicola Kraus', 'Shari Springer Berman', 'Eleanor Henderson', 'Harvey Pekar']"
1800,['abstain'],"['Patrick Sheane Duncan', 'Don Keith Opper', 'Stephen Herek', 'Dodie Smith', 'Domonic Muir', 'George MacDonald Fraser', 'John J. McLaughlin', 'John Hughes', 'David Loughery', 'Scott Lobdell']"
1820,['abstain'],['Drama']
1840,['abstain'],"['Joel Coen', 'Elia Kazan', 'Ben Affleck', 'David Kendall', 'Steven Spielberg', 'Brian Levant', 'George Cukor', 'Philipp Stölzl', 'Mike Nichols', 'Sylvie Verheyde', 'Milcho Manchevski', 'Frank Marshall', 'Ethan Coen', 'Lee Unkrich', 'Matt Aselton', 'Jonathan Teplitzky', 'Zack Snyder', 'John Erman', 'Joe Dante', 'Luis Mandoki', 'Dan Scanlon', 'David Caesar', 'Taylor Hackford', 'Gillies MacKinnon', 'Gregory Hoblit', 'Uli Edel', 'Pete Docter', 'Larry Charles', 'David Silverman', 'Martin Scorsese', 'David Byrne', 'Bryan Gordon', 'Glenn Jordan', 'Harold Becker', 'Jim McBride']"
1860,['abstain'],['Kazuaki Kiriya']
1880,"['992', '1991', '1996', '1994', '2014', '2005', '1998', '2008', '1997', '2000', '2013', '1988', '1981', '2001', '1948', '1999', '1987', '1946']","['1991', '1987', '1948', '1992', '1982', '1994', '1997', '1996', '1999', '1998', '1981', '1946', '1988', '2000', '2001', '2005', '2014', '2008', '2013']"
1900,['abstain'],"['German', 'French']"
1920,"['biography', 'comedy', 'adventure', 'romance', 'drama', 'crime', 'action']","['Romance', 'Crime', 'Drama', 'Adventure', 'Action', 'Comedy', 'Biography']"
1940,['comedy'],['Comedy']
1960,['abstain'],"['1972', '1945', '1948', '1981', '1964', '1943', '1966', '1941', '1960', '1961', '1944', '1963', '1955', '1954', '1957', '1951', '1953', '1939', '1959', '1995', '1996', '1998', '1974', '1931', '1970', '1942', '1940']"
1980,"['cameroncrowe', 'alejandroamenbar', 'mateogil']","['Cameron Crowe', 'Amy Heckerling', 'Art Linson', 'Alejandro Amenábar', 'Mateo Gil']"
2000,['abstain'],"['John Twist', 'Davis Grubb', 'Wendell Mayes', 'Walter DeLeon', 'Nunnally Johnson', 'Dashiell Hammett', 'Charles Bennett', 'André de Lorde', 'Frank Burt', 'Charles Lederer', 'Will Cook', 'Dorothy M. Johnson', 'Borden Chase', 'Paul Osborn', 'Alan Le May', 'Ernest Pagano', 'Thelma Strabel', 'Rosamond Marshall', 'Harold Jack Bloom', 'Thomas T. Flynn', 'Oliver Parker', 'Max Brand', 'Philip Van Doren Stern', 'Alec Coppel', 'Joseph Bologna', 'Ketti Frings', 'Lewis R. Foster', 'Moss Hart', 'Charles Brackett', 'Paul Dickey', 'Oscar Wilde', 'Laurence Stallings', 'Octave Mirbeau', 'P.J. Wolfson', 'Willis Goldbeck', 'Sam Rolfe', 'Don Whitehead', 'Samson Raphaelson', 'Philip Yordan', 'Cornell Woolrich', 'Nevil Shute', 'Graham Yost', 'Richard L. Breen', 'Waldo Salt', 'George S. Kaufman', 'Miles Hood Swarthout', 'James Lee Barrett', 'Robert L. Richards', 'Virginia Van Upp', 'C. Gardner Sullivan', 'Lou Breslow', 'Philip Barry', 'Dana Burnet', 'John Michael Hayes', 'Frank Capra', 'Scott Hale', 'Miklós László', 'Renée Taylor', 'Billy Wilder', 'James Warner Bellah', 'John Willard', 'Henry Ephron', 'Phoebe Ephron', 'Burgess Meredith', 'Arch Oboler', 'Karl Tunberg', 'Samuel A. Taylor', 'Edward Streeter', 'John D. Voelker', 'Donald Ogden Stewart', 'Mary Chase', 'Johnny Mercer', 'Joseph Dougherty', 'Charles W. Goddard', 'Sidney Buchman', 'Glendon Swarthout']"
