qid,prediction,gt_label
WebQTest-1323,"['Underground Atlanta', 'World of Coca-Cola', 'Centennial Olympic Park', 'Arbor Place Mall', 'Six Flags Over Georgia', 'Atlanta History Center', 'Hyatt Regency Atlanta', 'Jimmy Carter Library and Museum', 'Georgia World Congress Center', 'Atlanta Cyclorama & Civil War Museum', 'Cobb Energy Performing Arts Centre', 'Fernbank Museum of Natural History', 'Four Seasons Hotel Atlanta', 'Philips Arena', 'Georgia Dome', 'Variety Playhouse', 'Turner Field', 'Martin Luther King, Jr. National Historic Site', 'Omni Coliseum', 'Fox Theatre', 'Georgia Aquarium', 'Masquerade', 'CNN Center', 'Zoo Atlanta', 'Atlanta Symphony Orchestra', 'Fernbank Science Center', 'Six Flags White Water', 'The Tabernacle', 'Peachtree Road Race', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Margaret Mitchell House & Museum', 'Georgia State Capitol', 'Atlanta Jewish Film Festival', 'Woodruff Arts Center', 'Atlanta Marriott Marquis']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,"['Missouri', 'United States of America']",['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,['James Earl Jones'],"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Golf'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,['Mali is located in West Africa'],['Africa']
WebQTest-1555,Abstain,[None]
WebQTest-1575,"[""Nexus One"", ""Google Docs, Sheets, and Slides"", ""Google Drive"", ""Nexus S"", ""Chromecast"", ""Google Buzz"", ""Nexus Q"", ""Nexus 10"", ""Google Glass"", ""Google Maps"", ""Nexus 7"", ""Google Classroom"", ""Google Earth"", ""Apache Wave"", ""Google Apps for Work"", ""Google Cloud Platform"", ""Google Nexus""]","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"[""Tao Te Ching"", ""Daozang"", ""Zhuang Zhou"", ""I Ching""]","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"[""Double hull"", ""Viola organista"", ""Diving suit"", ""33-Barreled Organ"", ""Ornithopter"", ""Parachute"", ""Aerial Screw"", ""Anemometer"", ""Armored car"", ""Triple Barrel Canon""]","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Abstain,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,['1945-04-12'],[None]
WebQTest-1721,"[""Aymara language"", ""Quechuan languages"", ""Spanish Language""]","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Constitutional monarchy', 'Unitary state', 'Parliamentary system']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440-08:00'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"[""heart attack"", ""Pancreatic cancer""]","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"[""North Yorkshire"", ""Royal Navy"", ""Copley Medal"", ""Sailor"", ""Explorer"", ""Hunt for the Southern Continent"", ""A voyage to the Pacific Ocean"", ""Captain Cook's three voyages to the Pacific Ocean""]","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,['Nathan Lane'],['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
