qid,prediction,gt_label
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1983 World Series', '1970 World Series', '1966 World Series']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Presidential Reunion', 'Cocoon', 'Parenthood', 'A Beautiful Mind', 'The Missing', 'Jay-Z: Made in America', 'Inferno', 'Apollo 13', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Splash', 'Cotton Candy', 'Angels & Demons', 'Gung Ho', 'The Da Vinci Code', 'Grand Theft Auto', 'Backdraft', 'The Dilemma', 'Night Shift', 'Frost/Nixon', 'Far and Away', 'Rush', 'In the Heart of the Sea', 'The Paper', 'The Lost Symbol', 'Willow', 'EDtv', 'The Dark Tower', 'Ransom', 'Cinderella Man']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Los Angeles Lakers', 'Duke Blue Devils men's basketball', 'Chicago Bulls']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['Washington', 'Skamania County', 'Cascade Range', 'United States of America', 'North America']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"['Turkish Language', 'Kurdish languages', 'Ladino Language', 'Arabic Language', 'Zaza language']","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Iowa', 'Ohio', 'Illinois', 'Missouri', 'Minnesota', 'Michigan', 'Kansas', 'Indiana', 'Nebraska', 'North Dakota', 'Wisconsin', 'South Dakota']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Jamaican Creole English Language', 'Bribri Language', 'Limonese Creole', 'Spanish Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,Abstain,['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Butters Stotch', 'Jimbo Kearn', 'Terrance', 'Kenny McCormick', 'Tweek Tweak', 'Ichabod Jones/Carlos/Rom', 'Kyle Broflovski', 'John McCain', 'Saddam Hussein', 'Terrance Henry Stoot', 'Man toasting drinks at MCA outdoor bar', 'Dave the Lighting Guy', 'Gerald Broflovski', 'Danny Glover', 'Ticket Taker', 'Wizard of Oz', 'James Humphries', 'Bill Gates', 'Terrance Henry Stoot', 'George Clooney', 'Former Columbine Student', 'Taper Guy', 'Ethan Hawke', 'Doug Remer', 'Kyle / Kenny / Jesus', 'Hermaphrodite', 'Chris']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Memphis'],['Memphis']
WebQTest-680,"['Manchester City F.C.', 'Argentina national football team', 'Atlético Madrid', 'Club Atlético Independiente']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Thor Heyerdahl', 'Norwegian adventurer, ethnographer, and scientist', '1914-10-06', 'Larvik, Norway']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,['Newt Gingrich'],"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,"['Imperial War Museum North', 'Manchester Art Gallery', 'Wheel of Manchester', 'Manchester Museum', 'Chinatown, Manchester', 'Whitworth Art Gallery', 'The Moon Under Water, Manchester', 'Albert Hall, Manchester', 'Great Manchester Run', 'Manchester Jewish Museum', 'Urbis', 'Old Trafford', 'Manchester Cathedral']","['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,['Reading'],['Reading']
WebQTest-857,"['Alabama', 'Georgia']","['Georgia', 'Alabama']"
WebQTest-881,Error,"['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Turkey'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['J. Calvin Jones', 'James R. Crowe', 'John C. Lester', 'John B. Kennedy', 'Richard R. Reed', 'Frank O. McCord']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,"['Sioux language', 'English Language', 'French']","['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Michael Gambon', 'Richard Harris', 'Dane Farwell', 'Toby Regbo']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Edward Furlong', 'Dalton Abbott', 'Michael Edwards', 'Christian Bale', 'Nick Stahl']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,['Meg Griffin'],['Meg Griffin']
WebQTest-1077,"['Dargwa Language', 'Khakas Language', 'Tatar Language', 'Kabardian Language', 'Lezgi Language', 'Tuvin Language', 'Erzya Language', 'Nogai Language', 'Komi language', 'Avar Language', 'Aghul language', 'Mari language', 'Tsakhur Language', 'Bashkir Language', 'Abaza Language', 'Crimean Turkish Language', 'Kumyk Language', 'Kalmyk-Oirat Language', 'Yiddish Language', 'Udmurt Language', 'Osetin Language', 'Ingush Language', 'Chechen Language', 'Rutul language', 'Yakut Language', 'Tabassaran Language', 'Azerbaijani language', 'Ukrainian Language', 'Adyghe Language', 'Buryat language', 'Russian Language', 'Altai language', 'Karachay-Balkar Language', 'Lak Language', 'Moksha Language']","['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil national football team'],['Brazil national football team']
WebQTest-1121,Abstain,"['United we stand, divided we fall']"
WebQTest-1149,"['April 23, 2009', 'July 10, 2010']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['Canterbury Museum, Christchurch', 'International Antarctic Centre', 'Ferrymead Heritage Park', 'TranzAlpine', 'Christchurch Arts Centre', 'Lyttelton Timeball Station', 'Air Force Museum of New Zealand', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Cathedral Square, Christchurch']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,['Galadriel'],['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"['Omni Coliseum', 'Margaret Mitchell House & Museum', 'Peachtree Road Race', 'Georgia State Capitol', 'Zoo Atlanta', 'Arbor Place Mall', 'Cobb Energy Performing Arts Centre', 'Martin Luther King, Jr. National Historic Site', 'Philips Arena', 'Atlanta Cyclorama & Civil War Museum', 'Center for Puppetry Arts', 'Underground Atlanta', 'Atlanta Symphony Orchestra', 'Masquerade', 'Six Flags White Water', 'CNN Center', 'Fernbank Science Center', 'Six Flags Over Georgia', 'Four Seasons Hotel Atlanta', 'Hyatt Regency Atlanta', 'Georgia World Congress Center', 'World of Coca-Cola', 'The Tabernacle', 'Georgia Dome', 'Variety Playhouse', 'Atlanta Jewish Film Festival', 'Woodruff Arts Center', 'Atlanta Ballet', 'Atlanta History Center', 'Atlanta Marriott Marquis', 'Fernbank Museum of Natural History', 'Jimmy Carter Library and Museum', 'Fox Theatre', 'Centennial Olympic Park', 'Turner Field', 'Georgia Aquarium']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,"['United States of America', 'Missouri']",['Missouri']
WebQTest-1370,"['Westport, Wiltshire', 'Derbyshire']",['Paris']
WebQTest-1396,['James Earl Jones'],"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,"['Dustin Johnson', 'golfer', 'Columbia', '1984-06-22', 'United States of America', '2015 WGC-Cadillac Championship']",['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['West Africa', 'Africa']",['Africa']
WebQTest-1555,"['House of Representatives', 'National Assembly']",[None]
WebQTest-1575,"['Google Earth', 'Apache Wave', 'Chromecast', 'Google Classroom', 'Google Glass', 'Nexus 10', 'Nexus S', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus 7', 'Nexus Q', 'Google Drive', 'Google Maps', 'Nexus One', 'Google Nexus']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Tao Te Ching', 'I Ching']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Double hull', 'Diving suit', 'Parachute', 'Armored car', 'Viola organista', 'Anemometer', 'Triple Barrel Canon', 'Aerial Screw', '33-Barreled Organ', 'Ornithopter']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,['Theodor Seuss Geisel'],[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,Abstain,[None]
WebQTest-1721,"['Puquina Language', 'Omagua dialect', 'Waorani Language', 'Aymara language', 'Ayacucho Quechua', 'Spanish Language']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Unitary state', 'Constitutional monarchy', 'Parliamentary system']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,"['New York', 'United States of America']",['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['heart attack', 'Pancreatic cancer']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['Kingdom of Great Britain', 'United Kingdom', 'Marton', '1728-11-07-08:00', 'Explorer', 'Sailor', 'g.125gmn0dn', ""James Cook's Journal of HMS Resolution, 1772-75"", ""The third and last voyage of Captain Cook""]","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,['Jim Cummings'],['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
