qid,prediction,gt_label
WebQTest-775,"['2013 ¡Viva! Spanish and Latin American Film Festival', '2014 Festival of Fantastic Films', '2013 Festival of Fantastic Films', '2015 Insight Film Festival']","['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,['World War II'],['World War II']
WebQTest-830,"['Reading', 'Wyomissing']",['Reading']
WebQTest-857,"['Georgia', 'Alabama']","['Georgia', 'Alabama']"
WebQTest-881,"['Goal II: Living the Dream', ""Ball Don't Lie"", 'Drumline: A New Beat', 'Even Money', 'Men in Black II', 'Underclassman', ""Love Don't Cost a Thing"", 'Chiraq', 'Day of the Dead', 'American Son', 'Drumline', 'The Killing Room', 'Bobby', 'Whatever It Takes', 'Monster House', 'Weapons', 'Garfield: The Movie', 'The Adventures of Brer Rabbit', 'Roll Bounce', 'A Very School Gyrls Holla-Day', 'Shall We Dance?']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Turkey'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['J. Calvin Jones', 'James R. Crowe', 'Frank O. McCord', 'John C. Lester', 'John B. Kennedy', 'Richard R. Reed']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Richard Harris', 'Michael Gambon']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Edward Furlong', 'Nick Stahl', 'Dalton Abbott', 'Christian Bale', 'Michael Edwards']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,['Meg Griffin'],['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil national football team'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['International Antarctic Centre', 'Willowbank Wildlife Reserve, Christchurch', 'Air Force Museum of New Zealand', 'TranzAlpine', 'Ferrymead Heritage Park', 'Christchurch Botanic Gardens', 'Cathedral Square, Christchurch', 'Canterbury Museum, Christchurch', 'Christchurch Arts Centre', 'Lyttelton Timeball Station']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,['Miranda Otto'],['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"['The Tabernacle', 'Atlanta Cyclorama & Civil War Museum', 'Cobb Energy Performing Arts Centre', 'Philips Arena', 'Georgia World Congress Center', 'World of Coca-Cola', 'Atlanta Ballet', 'Atlanta Marriott Marquis', 'Fox Theatre', 'Four Seasons Hotel Atlanta', 'Arbor Place Mall', 'Georgia Dome', 'Variety Playhouse', 'Fernbank Science Center', 'Omni Coliseum', 'Underground Atlanta', 'Peachtree Road Race', 'Atlanta Symphony Orchestra', 'Martin Luther King, Jr. National Historic Site', 'Six Flags White Water', 'Centennial Olympic Park', 'Woodruff Arts Center', 'Turner Field', 'Jimmy Carter Library and Museum', 'Atlanta History Center', 'Zoo Atlanta', 'Margaret Mitchell House & Museum', 'Six Flags Over Georgia', 'Atlanta Jewish Film Festival', 'Center for Puppetry Arts', 'Masquerade', 'Fernbank Museum of Natural History', 'CNN Center', 'Georgia Aquarium', 'Georgia State Capitol', 'Hyatt Regency Atlanta']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,"['Missouri', 'Illinois']",['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,"['David Prowse', 'James Earl Jones', 'Sebastian Shaw', 'Hayden Christensen']","['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,"['Dustin Johnson', 'Golfer', 'United States of America', '1984-06-22', '1.93 meters', '2015 WGC-Cadillac Championship']",['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,['Bamako'],['Africa']
WebQTest-1555,"['House of Representatives', 'National Assembly']",[None]
WebQTest-1575,"['Google Classroom', 'Google Earth', 'Google Drive', 'Nexus Q', 'Google Docs, Sheets, and Slides', 'Google Maps', 'Apache Wave', 'Nexus S', 'Nexus 10', 'Chromecast', 'Google Glass', 'Nexus One', 'Nexus 7']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Zhuang Zhou', 'I Ching', 'Daozang', 'Tao Te Ching']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['St. Jerome in the Wilderness', 'Salvator Mundi', 'Adoration of the Magi', ""Leonardo's horse"", 'Medusa', 'Virgin of the Rocks', 'St. John the Baptist', 'Madonna of Laroque', 'Horse and Rider', 'Madonna of the Yarnwinder', 'Madonna Litta', 'Annunciation', 'The Holy Infants Embracing', 'Leda and the Swan', 'Portrait of a Musician', 'Portrait of a Young Fiancée', 'Benois Madonna', 'Mona Lisa', ""Ginevra de' Benci"", 'Bacchus', 'The Virgin and Child with St. Anne', 'Sala delle Asse', 'Drapery for a Seated Figure', 'Vitruvian Man', 'Portrait of a man in red chalk', 'The Baptism of Christ', 'The Battle of Anghiari', 'The Virgin and Child with St Anne and St John the Baptist', ""Portrait of Isabella d'Este"", 'Lucan portrait of Leonardo da Vinci', 'La belle ferronnière', 'Madonna and Child with St Joseph', 'Madonna of the Carnation', 'The Last Supper', 'Head of a Woman', 'Lady with an Ermine']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,['Dr. Seuss'],[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,['1945-04-12'],[None]
WebQTest-1721,"['Spanish Language', 'Quechuan languages', 'Aymara language']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['heart attack', 'Pancreatic cancer']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['November 7, 1728', 'Marton', 'Sailor', 'Explorer', 'February 14, 1779', 'Stabbing', 'Murder']","['Sailor', 'Explorer']"
WebQTest-1963,['Head coach'],['Right guard']
WebQTest-1990,['m.0k5qnz'],['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
