qid,prediction,gt_label
WebQTest-1323,"['Atlanta Marriott Marquis', 'Underground Atlanta', 'Atlanta Ballet', 'Atlanta Symphony Orchestra', 'Atlanta Cyclorama & Civil War Museum', 'Cobb Energy Performing Arts Centre', 'The Tabernacle', 'CNN Center', 'Zoo Atlanta', 'Georgia World Congress Center', 'Woodruff Arts Center', 'Masquerade', 'Fernbank Museum of Natural History', 'Omni Coliseum', 'Jimmy Carter Library and Museum', 'Martin Luther King, Jr. National Historic Site', 'Turner Field', 'Fox Theatre', 'Peachtree Road Race', 'Margaret Mitchell House & Museum', 'Four Seasons Hotel Atlanta', 'Philips Arena', 'Centennial Olympic Park', 'Atlanta Jewish Film Festival', 'Center for Puppetry Arts', 'Six Flags White Water', 'Arbor Place Mall', 'Georgia Aquarium', 'Six Flags Over Georgia', 'Atlanta History Center', 'Georgia Dome', 'Variety Playhouse', 'World of Coca-Cola', 'Hyatt Regency Atlanta', 'Georgia State Capitol', 'Fernbank Science Center']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Abstain,['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,['Sebastian Shaw'],"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Golfer'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['Mali is located in West Africa, approximately at latitude 12.65 and longitude -8.0']",['Africa']
WebQTest-1555,['Parliament of Nepal'],[None]
WebQTest-1575,"['Chromecast', 'Nexus 7', 'Google Docs, Sheets, and Slides', 'Google Classroom', 'Nexus Q', 'Nexus 10', 'Google Drive', 'Nexus S', 'Google Earth', 'Google Maps', 'Google Glass', 'Apache Wave', 'Nexus One', 'Google Buzz', 'Google Nexus', 'Google Apps for Work', 'Google Maps', 'Google Drive', 'Google Cloud Platform']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['I Ching', 'Zhuang Zhou', 'Tao Te Ching', 'Daozang']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Parachute', '33-Barreled Organ', 'Armored car', 'Anemometer', 'Triple Barrel Canon', 'Aerial Screw', 'Viola organista', 'Ornithopter', 'Double hull', 'Diving suit']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Abstain,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,Abstain,[None]
WebQTest-1721,['Spanish Language'],"['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,Abstain,"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440-08:00'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,Abstain,"['Pancreatic cancer', 'heart attack']"
WebQTest-1937,Error,"['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,['Nathan Lane'],['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
