qid,prediction,gt_label
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"[""1966 World Series"", ""1983 World Series"", ""1970 World Series""]","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"[""The Paper"", ""Jay-Z: Made in America"", ""Apollo 13"", ""EDtv"", ""The Da Vinci Code"", ""Inferno"", ""Presidential Reunion"", ""The Dark Tower"", ""A Beautiful Mind"", ""Splash"", ""Gung Ho"", ""Far and Away"", ""Cocoon"", ""Dr. Seuss' How the Grinch Stole Christmas"", ""Frost/Nixon"", ""In the Heart of the Sea"", ""Cinderella Man"", ""Backdraft"", ""The Lost Symbol"", ""Parenthood"", ""Grand Theft Auto"", ""Willow"", ""Night Shift"", ""The Missing"", ""Cotton Candy"", ""Angels & Demons"", ""Ransom"", ""Rush"", ""The Dilemma""]","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,Abstain,"['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,['Mount St. Helens is located at latitude 46.19120025634765625 and longitude -122.19439697265625'],"['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"[""Arabic Language"", ""Turkish Language"", ""Ladino Language"", ""Kurdish languages"", ""Zaza language""]","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,Error,"['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"[""Limonese Creole"", ""Jamaican Creole English Language"", ""Spanish Language"", ""Bribri Language""]","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,Error,['University of Oklahoma']
WebQTest-509,"['Presidential system', 'Federal republic']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Violin', 'Piano']","['Piano', 'Violin']"
WebQTest-585,['Earl Marshal'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,Error,"['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Lorraine Motel'],['Memphis']
WebQTest-680,"[""Argentina national football team"", ""Club Atlético Independiente"", ""Atlético Madrid"", ""Manchester City F.C.""]","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"[""Thor Heyerdahl"", ""Norwegian ethnographer, adventurer, and scientist"", ""Larvik, Norway"", ""October 6, 1914"", ""Kon-Tiki: Across the Pacific in a Raft"", ""Aku Aku"", ""m.0z_gxb7"", ""m.0zxx0b1""]","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,Error,"['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,['Reading'],['Reading']
WebQTest-857,Error,"['Georgia', 'Alabama']"
WebQTest-881,Error,"['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,Error,"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"[""J. Calvin Jones"", ""John B. Kennedy"", ""James R. Crowe"", ""Richard R. Reed"", ""John C. Lester"", ""Frank O. McCord""]","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,"[""English Language"", ""Sioux language"", ""French""]","['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,['Michael Gambon'],"['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"[""Christian Bale"", ""Edward Furlong"", ""Nick Stahl"", ""Michael Edwards"", ""Dalton Abbott""]","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,Error,"['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['Ferrymead Heritage Park', 'Christchurch Arts Centre', 'International Antarctic Centre', 'Canterbury Museum, Christchurch', 'Lyttelton Timeball Station', 'Christchurch Botanic Gardens', 'TranzAlpine', 'Air Force Museum of New Zealand', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"[""Georgia Aquarium"", ""Atlanta Ballet"", ""Masquerade"", ""Center for Puppetry Arts"", ""Centennial Olympic Park"", ""Variety Playhouse"", ""Georgia Dome"", ""Georgia State Capitol"", ""Atlanta Cyclorama & Civil War Museum"", ""World of Coca-Cola"", ""Fernbank Science Center"", ""Six Flags Over Georgia"", ""Zoo Atlanta"", ""Atlanta History Center"", ""Atlanta Jewish Film Festival"", ""Peachtree Road Race"", ""Six Flags White Water"", ""Philips Arena"", ""Atlanta Symphony Orchestra"", ""The Tabernacle"", ""Margaret Mitchell House & Museum"", ""Woodruff Arts Center"", ""Jimmy Carter Library and Museum"", ""Cobb Energy Performing Arts Centre"", ""Hyatt Regency Atlanta"", ""Four Seasons Hotel Atlanta"", ""Martin Luther King, Jr. National Historic Site"", ""Atlanta Marriott Marquis"", ""Arbor Place Mall"", ""CNN Center"", ""Georgia World Congress Center"", ""Fernbank Museum of Natural History"", ""Omni Coliseum"", ""Underground Atlanta"", ""Turner Field"", ""Fox Theatre""]","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,"['Missouri', 'United States of America']",['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,"[""Golf"", ""Golfer"", ""2015 WGC-Cadillac Championship""]",['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"[""Mali is located in West Africa, approximately at latitude 12.65 and longitude -8.0""]",['Africa']
WebQTest-1555,Abstain,[None]
WebQTest-1575,Error,"['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Daozang', 'I Ching', 'Zhuang Zhou', 'Tao Te Ching']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"[""Armored car"", ""Parachute"", ""Double hull"", ""Viola organista"", ""33-Barreled Organ"", ""Aerial Screw"", ""Diving suit"", ""Anemometer"", ""Ornithopter"", ""Triple Barrel Canon""]","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Error,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,Error,[None]
WebQTest-1721,"[""Ayacucho Quechua"", ""Aymara language"", ""Puquina Language"", ""Spanish Language"", ""Omagua dialect"", ""Waorani Language""]","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440-08:00'],[None]
WebQTest-1812,['Saint Michael Parish'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,Error,['Al Gore']
WebQTest-1912,"[""Pancreatic cancer"", ""heart attack""]","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['Explorer', 'Sailor', 'Marton', '1728-11-07-08:00', 'Grace Pace Cook', 'Postgate School, Great Ayton', 'North Yorkshire']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
