qid,prediction,gt_label
WebQTest-881,"['Men in Black II', 'The Adventures of Brer Rabbit', 'Chiraq', 'American Son', 'Day of the Dead', 'Garfield: The Movie', 'Bobby', 'Drumline', 'Weapons', 'Even Money', ""Ball Don't Lie"", ""Love Don't Cost a Thing"", 'Roll Bounce', 'The Killing Room', 'Monster House', 'Whatever It Takes', 'A Very School Gyrls Holla-Day', 'Underclassman', 'Goal II: Living the Dream', 'Drumline: A New Beat', 'Shall We Dance?']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,Error,"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['John C. Lester', 'J. Calvin Jones', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'John B. Kennedy']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Michael Gambon', 'Richard Harris']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Edward Furlong', 'Dalton Abbott', 'Michael Edwards', 'Christian Bale', 'Nick Stahl', 'Thomas Dekker']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23-08:00', '2010-07-10-08:00']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['International Antarctic Centre', 'Christchurch Botanic Gardens', 'Canterbury Museum, Christchurch', 'Lyttelton Timeball Station', 'Willowbank Wildlife Reserve, Christchurch', 'Air Force Museum of New Zealand', 'TranzAlpine', 'Christchurch Arts Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"['Variety Playhouse', 'Georgia Aquarium', 'Georgia State Capitol', 'Atlanta Marriott Marquis', 'World of Coca-Cola', 'Turner Field', 'Woodruff Arts Center', 'Peachtree Road Race', 'Georgia World Congress Center', 'Fox Theatre', 'Fernbank Museum of Natural History', 'Six Flags Over Georgia', 'The Tabernacle', 'Margaret Mitchell House & Museum', 'Hyatt Regency Atlanta', 'Four Seasons Hotel Atlanta', 'Atlanta Ballet', 'Six Flags White Water', 'Masquerade', 'Cobb Energy Performing Arts Centre', 'Underground Atlanta', 'Martin Luther King, Jr. National Historic Site', 'Centennial Olympic Park', 'Zoo Atlanta', 'Atlanta Jewish Film Festival', 'Jimmy Carter Library and Museum', 'Omni Coliseum', 'Philips Arena', 'Arbor Place Mall', 'Atlanta History Center', 'Fernbank Science Center', 'Atlanta Symphony Orchestra', 'CNN Center', 'Atlanta Cyclorama & Civil War Museum', 'Center for Puppetry Arts', 'Georgia Dome']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,"['Missouri', 'Illinois']",['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,"['Utrecht', 'Netherlands', 'Morocco']",['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Dustin Johnson'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['West Africa', 'Africa']",['Africa']
WebQTest-1555,"['House of Representatives', 'National Assembly']",[None]
WebQTest-1575,"['Google Classroom', 'Nexus One', 'Chromecast', 'Google Maps', 'Google Earth', 'Nexus 10', 'Nexus S', 'Nexus Q', 'Google Drive', 'Google Glass', 'Nexus 7', 'Google Docs, Sheets, and Slides', 'Apache Wave']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Daozang', 'I Ching', 'Tao Te Ching', 'Zhuang Zhou']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Ornithopter', 'Parachute', 'Double hull', 'Armored car', 'Aerial Screw', '33-Barreled Organ', 'Diving suit', 'Anemometer', 'Triple Barrel Canon', 'Viola organista']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,['Theodor Geisel'],[None]
WebQTest-1671,Abstain,['Köping']
WebQTest-1695,Error,[None]
WebQTest-1721,"['Spanish Language', 'Aymara language', 'Quechuan languages']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440-08:00'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['Pancreatic cancer', 'heart attack']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['James Cook', '1728-11-07-08:00', 'Marton', 'United Kingdom', 'Kingdom of Great Britain', 'Explorer', 'Sailor', '1779-02-14-08:00', 'Kealakekua Bay', 'Nathaniel Cook', 'Elizabeth Cook', 'Hugh Cook', 'George Cook', 'Joseph Cook', 'Elizabeth Batts', 'Postgate School, Great Ayton', 'Christiana Cook', 'Jane Cook', 'Margaret Cook', 'John Cook', 'William Cook', 'Mary Cook', 'Stabbing', 'Murder', 'White people']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
