qid,prediction,gt_label
WebQTest-881,"['Monster House', 'Drumline: A New Beat', 'The Killing Room', 'Chiraq', 'Shall We Dance?', 'The Adventures of Brer Rabbit', 'Even Money', 'Garfield: The Movie', 'Bobby', 'Day of the Dead', 'Goal II: Living the Dream', ""Love Don't Cost a Thing"", 'Underclassman', 'Men in Black II', 'Weapons', 'A Very School Gyrls Holla-Day', 'American Son', 'Whatever It Takes', 'Roll Bounce', ""Ball Don't Lie"", 'Drumline']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,Error,"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['Richard R. Reed', 'Frank O. McCord', 'John B. Kennedy', 'J. Calvin Jones', 'John C. Lester', 'James R. Crowe']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Michael Gambon', 'Richard Harris']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Edward Furlong', 'Christian Bale', 'Nick Stahl', 'Thomas Dekker']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,Error,"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil national football team'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,"['Four Corners', 'San Juan County', 'New Mexico', 'United States of America']",['Four Corners']
WebQTest-1230,"['Ferrymead Heritage Park', 'Christchurch Botanic Gardens', 'Air Force Museum of New Zealand', 'TranzAlpine', 'Christchurch Arts Centre', 'Canterbury Museum, Christchurch', 'International Antarctic Centre', 'Willowbank Wildlife Reserve, Christchurch', 'Cathedral Square, Christchurch', 'Lyttelton Timeball Station']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"['Fox Theatre', 'Martin Luther King, Jr. National Historic Site', 'Zoo Atlanta', 'Atlanta Symphony Orchestra', 'Fernbank Science Center', 'Atlanta Cyclorama & Civil War Museum', 'Four Seasons Hotel Atlanta', 'Peachtree Road Race', 'Atlanta Ballet', 'Arbor Place Mall', 'Hyatt Regency Atlanta', 'Philips Arena', 'Six Flags Over Georgia', 'Fernbank Museum of Natural History', 'Cobb Energy Performing Arts Centre', 'Turner Field', 'Centennial Olympic Park', 'Georgia World Congress Center', 'World of Coca-Cola', 'Center for Puppetry Arts', 'Georgia State Capitol', 'Masquerade', 'Variety Playhouse', 'Atlanta History Center', 'Georgia Aquarium', 'CNN Center', 'Georgia Dome', 'Margaret Mitchell House & Museum', 'Jimmy Carter Library and Museum', 'Atlanta Marriott Marquis', 'Underground Atlanta', 'The Tabernacle', 'Woodruff Arts Center', 'Omni Coliseum', 'Atlanta Jewish Film Festival', 'Six Flags White Water']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Error,['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Golfer'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,Error,['Africa']
WebQTest-1555,['Parliament of Nepal'],[None]
WebQTest-1575,"['Nexus Q', 'Apache Wave', 'Chromecast', 'Google Maps', 'Google Docs, Sheets, and Slides', 'Nexus One', 'Google Drive', 'Nexus S', 'Nexus 7', 'Google Earth', 'Google Classroom', 'Google Glass', 'Google Buzz', 'Nexus 10']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['33-Barreled Organ', 'Anemometer', 'Ornithopter', 'Diving suit', 'Triple Barrel Canon', 'Double hull', 'Armored car', 'Parachute', 'Aerial Screw', 'Viola organista']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Error,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,['1945-04-12-08:00'],[None]
WebQTest-1721,"['Ayacucho Quechua', 'Omagua dialect', 'Puquina Language', 'Aymara language', 'Spanish Language', 'Waorani Language']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Constitutional monarchy', 'Unitary state', 'Parliamentary system']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,Error,['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['Pancreatic cancer', 'heart attack']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['Explorer', 'Sailor', 'Marton', '1728-11-07-08:00', 'Kealakekua Bay', '1779-02-14-08:00', 'Murder', 'Stabbing', 'Elizabeth Batts', 'Elizabeth Cook', 'Joseph Cook', 'George Cook', 'Nathaniel Cook', 'Hugh Cook', 'Royal Navy', 'Copley Medal']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
