qid,prediction,gt_label
WebQTest-323,"['The Dilemma', 'The Missing', 'Angels & Demons', 'The Paper', 'A Beautiful Mind', 'Splash', 'Inferno', 'Willow', 'Ransom', 'Frost/Nixon', 'Apollo 13', 'The Dark Tower', 'Backdraft', 'Cotton Candy', 'Cinderella Man', 'Cocoon', 'Grand Theft Auto', 'Gung Ho', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Rush', 'Night Shift', 'The Lost Symbol', 'Far and Away', 'Presidential Reunion', 'The Da Vinci Code', 'Jay-Z: Made in America', 'Parenthood', 'EDtv', 'In the Heart of the Sea']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Chicago Bulls', 'Duke Blue Devils men's basketball', 'Los Angeles Lakers']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,['Mount St. Helens is located at latitude 46.19120025634765625 and longitude -122.19439697265625'],"['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,['Turkish Language'],"['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['South Dakota', 'Indiana', 'Kansas', 'Iowa', 'Nebraska', 'Missouri', 'Minnesota', 'Wisconsin', 'North Dakota', 'Michigan', 'Illinois', 'Ohio']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Bribri Language', 'Jamaican Creole English Language', 'Spanish Language', 'Limonese Creole']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Violin', 'Piano']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,Error,"['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,"['Lorraine Motel', 'Memphis, Tennessee']",['Memphis']
WebQTest-680,"['Club Atlético Independiente', 'Argentina national football team', 'Atlético Madrid', 'Manchester City F.C.']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Thor Heyerdahl', 'Film director', 'Ethnographer', 'Adventurer', 'Cinematographer', 'Scientist', 'Film Producer', 'Academic']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,Error,"['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,['Reading'],['Reading']
WebQTest-857,"['Alabama', 'Georgia']","['Georgia', 'Alabama']"
WebQTest-881,Error,"['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,Error,"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['J. Calvin Jones', 'John B. Kennedy', 'John C. Lester', 'James R. Crowe', 'Richard R. Reed', 'Frank O. McCord']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,Error,"['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Michael Edwards', 'Nick Stahl', 'Edward Furlong', 'Dalton Abbott', 'Christian Bale']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,Error,['Brazil national football team']
WebQTest-1121,Error,"['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['TranzAlpine', 'Lyttelton Timeball Station', 'Ferrymead Heritage Park', 'International Antarctic Centre', 'Canterbury Museum, Christchurch', 'Christchurch Botanic Gardens', 'Willowbank Wildlife Reserve, Christchurch', 'Air Force Museum of New Zealand', 'Cathedral Square, Christchurch', 'Christchurch Arts Centre']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"['Martin Luther King, Jr. National Historic Site', 'Georgia Aquarium', 'Jimmy Carter Library and Museum', 'Fernbank Science Center', 'Variety Playhouse', 'Six Flags White Water', 'Centennial Olympic Park', 'Turner Field', 'CNN Center', 'Woodruff Arts Center', 'Atlanta History Center', 'Center for Puppetry Arts', 'Omni Coliseum', 'Six Flags Over Georgia', 'Fox Theatre', 'Hyatt Regency Atlanta', 'Cobb Energy Performing Arts Centre', 'Masquerade', 'Arbor Place Mall', 'Georgia State Capitol', 'Peachtree Road Race', 'Zoo Atlanta', 'Atlanta Ballet', 'Atlanta Cyclorama & Civil War Museum', 'Philips Arena', 'Four Seasons Hotel Atlanta', 'Georgia World Congress Center', 'Atlanta Symphony Orchestra', 'Margaret Mitchell House & Museum', 'Atlanta Jewish Film Festival', 'World of Coca-Cola', 'Fernbank Museum of Natural History', 'The Tabernacle', 'Georgia Dome', 'Atlanta Marriott Marquis', 'Underground Atlanta']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,['Missouri'],['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Golfer'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['Mali is located in West Africa, approximately 12.65 degrees north and 8.0 degrees west.']",['Africa']
WebQTest-1555,"['House of Representatives', 'National Assembly']",[None]
WebQTest-1575,Error,"['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Daozang', 'I Ching', 'Zhuang Zhou', 'Tao Te Ching']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Triple Barrel Canon', 'Parachute', 'Double hull', 'Anemometer', 'Viola organista', 'Armored car', 'Diving suit', '33-Barreled Organ', 'Ornithopter', 'Aerial Screw']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Error,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,Error,[None]
WebQTest-1721,['Spanish Language'],"['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Parliamentary system', 'Constitutional monarchy', 'Unitary state']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440-08:00'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,Error,['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['Pancreatic cancer', 'heart attack']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,Abstain,"['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
