qid,prediction,gt_label
WebQTest-1323,"['World of Coca-Cola', 'Atlanta History Center', 'Underground Atlanta', 'Martin Luther King, Jr. National Historic Site', 'Fernbank Museum of Natural History', 'The Tabernacle', 'Masquerade', 'Six Flags White Water', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Six Flags Over Georgia', 'Georgia World Congress Center', 'Atlanta Marriott Marquis', 'Peachtree Road Race', 'Atlanta Ballet', 'Atlanta Jewish Film Festival', 'Georgia State Capitol', 'Georgia Dome', 'Atlanta Symphony Orchestra', 'Woodruff Arts Center', 'Philips Arena', 'Turner Field', 'Omni Coliseum', 'Center for Puppetry Arts', 'Fox Theatre', 'CNN Center', 'Zoo Atlanta', 'Fernbank Science Center', 'Georgia Aquarium', 'Margaret Mitchell House & Museum', 'Jimmy Carter Library and Museum', 'Centennial Olympic Park', 'Atlanta Cyclorama & Civil War Museum', 'Arbor Place Mall', 'Variety Playhouse', 'Hyatt Regency Atlanta']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Abstain,['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,['James Earl Jones'],"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Dustin Johnson is a Golfer'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,['Africa'],['Africa']
WebQTest-1555,"['House of Representatives', 'National Assembly']",[None]
WebQTest-1575,"['Google Docs, Sheets, and Slides', 'Nexus Q', 'Google Earth', 'Apache Wave', 'Nexus One', 'Google Drive', 'Nexus S', 'Google Classroom', 'Nexus 10', 'Google Glass', 'Google Maps', 'Nexus 7', 'Chromecast', 'Google Buzz', 'Google Nexus', 'Google Cloud Platform', 'Google Apps for Work', 'Google Maps', 'Google Drive']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Daozang', 'Tao Te Ching', 'I Ching', 'Zhuang Zhou']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Anemometer', 'Triple Barrel Canon', 'Ornithopter', 'Double hull', 'Armored car', 'Parachute', 'Diving suit', '33-Barreled Organ', 'Aerial Screw', 'Viola organista']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Abstain,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,Abstain,[None]
WebQTest-1721,['Spanish Language'],"['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Unitary state', 'Parliamentary system', 'Constitutional monarchy']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440-08:00'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['Pancreatic cancer'], ['heart attack']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,['Explorer'],"['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,['Nathan Lane'],['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
