qid,prediction,gt_label
WebQTest-881,"['Monster House', 'Drumline: A New Beat', 'The Killing Room', 'Day of the Dead', 'Men in Black II', 'Underclassman', 'A Very School Girls Holla-Day', ""Ball Don't Lie"", 'Goal II: Living the Dream', 'The Adventures of Brer Rabbit', 'Bobby', 'Whatever It Takes', 'Shall We Dance?', 'Weapons', ""Love Don't Cost a Thing"", 'Chiraq', 'Garfield: The Movie', 'American Son', 'Even Money', 'Roll Bounce', 'Drumline']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Turkey'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['Frank O. McCord', 'J. Calvin Jones', 'James R. Crowe', 'John C. Lester', 'Richard R. Reed', 'John B. Kennedy']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,"['English Language', 'Sioux language', 'French']","['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,Error,"['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Michael Edwards', 'Edward Furlong', 'Dalton Abbott', 'Christian Bale', 'Nick Stahl']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,Error,"['United we stand, divided we fall']"
WebQTest-1149,['2009-04-23-08:00'],[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['Willowbank Wildlife Reserve, Christchurch', 'Ferrymead Heritage Park', 'Air Force Museum of New Zealand', 'Christchurch Arts Centre', 'Cathedral Square, Christchurch', 'TranzAlpine', 'Christchurch Botanic Gardens', 'International Antarctic Centre', 'Canterbury Museum, Christchurch', 'Lyttelton Timeball Station']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,"['Actor']",['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"['Atlanta Symphony Orchestra', 'Arbor Place Mall', 'Centennial Olympic Park', 'Jimmy Carter Library and Museum', 'The Tabernacle', 'Hyatt Regency Atlanta', 'Martin Luther King, Jr. National Historic Site', 'Fox Theatre', 'Peachtree Road Race', 'Georgia Aquarium', 'Fernbank Museum of Natural History', 'Fernbank Science Center', 'Six Flags Over Georgia', 'Omni Coliseum', 'Atlanta Cyclorama & Civil War Museum', 'Margaret Mitchell House & Museum', 'Variety Playhouse', 'Underground Atlanta', 'Zoo Atlanta', 'Four Seasons Hotel Atlanta', 'Turner Field', 'Center for Puppetry Arts', 'Atlanta Ballet', 'Woodruff Arts Center', 'CNN Center', 'Atlanta Marriott Marquis', 'World of Coca-Cola', 'Philips Arena', 'Atlanta Jewish Film Festival', 'Georgia Dome', 'Cobb Energy Performing Arts Centre', 'Six Flags White Water', 'Masquerade', 'Georgia State Capitol', 'Atlanta History Center', 'Georgia World Congress Center']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Error,['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,"['Utrecht', 'Netherlands', 'Morocco']",['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Golf'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['West Africa', 'Africa']",['Africa']
WebQTest-1555,"['National Assembly', 'House of Representatives']",[None]
WebQTest-1575,"['Google Drive', 'Chromecast', 'Apache Wave', 'Google Earth', 'Nexus Q', 'Google Glass', 'Google Classroom', 'Nexus One', 'Nexus 10', 'Google Docs, Sheets, and Slides', 'Google Maps', 'Nexus S', 'Nexus 7']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Daozang', 'Zhuang Zhou', 'Tao Te Ching', 'I Ching']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Parachute', 'Aerial Screw', 'Anemometer', 'Diving suit', 'Armored car', 'Viola organista', 'Triple Barrel Canon', '33-Barreled Organ', 'Double hull', 'Ornithopter']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Abstain,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,Abstain,[None]
WebQTest-1721,"['Aymara language', 'Omagua dialect', 'Waorani Language', 'Ayacucho Quechua', 'Spanish Language', 'Puquina Language']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Unitary state', 'Parliamentary system', 'Constitutional monarchy']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,"['1440-08:00', 'Johannes Gutenberg']",[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['heart attack', 'pancreatic cancer']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['Explorer', 'Sailor', 'Marton', '1728-11-07', 'United Kingdom', 'Kingdom of Great Britain', 'Kealakekua Bay', '1779-02-14']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
