qid,prediction,gt_label
WebQTest-298,"['1966', '1970', '1983']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['The Paper', 'Frost/Nixon', 'Jay-Z: Made in America', 'Inferno', 'In the Heart of the Sea', 'Cocoon', 'Backdraft', 'Ransom', 'Cotton Candy', 'The Missing', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Parenthood', 'Night Shift', 'Apollo 13', 'Cinderella Man', 'Splash', 'EDtv', 'The Dilemma', 'The Da Vinci Code', 'Presidential Reunion', 'The Lost Symbol', 'Willow', 'A Beautiful Mind', 'Rush', 'Angels & Demons', 'Far and Away', 'Grand Theft Auto', 'The Dark Tower', 'Gung Ho']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Duke Blue Devils men\'s basketball', 'Los Angeles Lakers', 'Chicago Bulls']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['46.19120025634765625', '-122.19439697265625']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,['Turkish Language'],"['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Michigan', 'Illinois', 'Nebraska', 'Missouri', 'North Dakota', 'Ohio', 'East North Central States', 'South Dakota', 'West North Central States', 'Minnesota', 'Iowa', 'Kansas', 'Wisconsin', 'Indiana']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language', 'Bribri Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Chef', 'Kyle Broflovski', 'Eric Cartman', 'Mr. Garrison', 'Stan Marsh', 'Butters Stotch', 'Gerald and Sheila Broflovski', 'Sharon Marsh', 'Jimbo Kearn', 'Kenny McCormick', 'Token Black', 'Bebe Stevens', 'Principal Victoria', 'Ms. Cartman']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,"['Lorraine Motel', 'Memphis, Tennessee']",['Memphis']
WebQTest-680,"['Club Atlético Independiente', 'Manchester City F.C.', 'Atlético Madrid', 'Argentina national football team']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Norway', 'Adventurer', 'Ethnographer', 'Scientist', 'October 6, 1914', 'Larvik', 'Yvonne Dedekam-Simonsen', 'Jacqueline Beer', 'Liv Coucheron-Torp']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,"['Manchester Jewish Museum', 'Manchester Museum', 'Whitworth Art Gallery', 'Urbis', 'The Moon Under Water, Manchester', 'Chinatown, Manchester', 'Albert Hall, Manchester', 'Imperial War Museum North', 'Wheel of Manchester', 'Manchester Cathedral', 'Great Manchester Run', 'Manchester Art Gallery', 'Old Trafford']","['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,['Reading'],['Reading']
WebQTest-857,"['Georgia', 'Alabama']","['Georgia', 'Alabama']"
WebQTest-881,"['Whatever It Takes', 'The Adventures of Brer Rabbit', 'Underclassman', 'Shall We Dance?', 'Monster House', 'Drumline', 'Goal II: Living the Dream', 'Bobby', 'Ball Don\'t Lie', 'The Killing Room', 'Garfield: The Movie', 'Love Don\'t Cost a Thing', 'Weapons', 'Roll Bounce', 'Drumline: A New Beat', 'Men in Black II', 'American Son', 'Day of the Dead', 'A Very School Girls Holla-Day', 'Even Money', 'Conversations']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Anatolia'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['James R. Crowe', 'Frank O. McCord', 'John B. Kennedy', 'Richard R. Reed', 'John C. Lester', 'J. Calvin Jones']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,Abstain,"['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Edward Furlong', 'Michael Edwards', 'Christian Bale', 'Nick Stahl', 'Dalton Abbott']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Abstain,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['TranzAlpine', 'International Antarctic Centre', 'Canterbury Museum, Christchurch', 'Air Force Museum of New Zealand', 'Lyttelton Timeball Station', 'Willowbank Wildlife Reserve, Christchurch', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"['Centennial Olympic Park', 'Fox Theatre', 'Georgia World Congress Center', 'Georgia Aquarium', 'Arbor Place Mall', 'Omni Coliseum', 'Martin Luther King, Jr. National Historic Site', 'Georgia Dome', 'Fernbank Museum of Natural History', 'Fernbank Science Center', 'Atlanta Marriott Marquis', 'Atlanta Jewish Film Festival', 'Underground Atlanta', 'World of Coca-Cola', 'Six Flags White Water', 'Masquerade', 'Zoo Atlanta', 'Atlanta History Center', 'The Tabernacle', 'Atlanta Symphony Orchestra', 'Jimmy Carter Library and Museum', 'Peachtree Road Race', 'Woodruff Arts Center', 'Atlanta Ballet', 'Philips Arena', 'Variety Playhouse', 'Six Flags Over Georgia', 'Georgia State Capitol', 'Four Seasons Hotel Atlanta', 'Margaret Mitchell House & Museum', 'Cobb Energy Performing Arts Centre', 'Turner Field', 'Atlanta Cyclorama & Civil War Museum', 'Center for Puppetry Arts', 'CNN Center', 'Hyatt Regency Atlanta']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Abstain,['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,['James Earl Jones'],"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,"['Dustin Johnson is an American professional golfer who has won competitions such as the FedEx Cup. He was born on June 22, 1984, in Columbia.']",['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['12.649999618530273438', '-8.0']",['Africa']
WebQTest-1555,Error,[None]
WebQTest-1575,"['Google Classroom', 'Google Earth', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Drive', 'Nexus Q', 'Apache Wave', 'Chromecast', 'Nexus 10', 'Nexus 7', 'Nexus One', 'Google Glass', 'Google Maps']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,"['Daozang', 'Tao Te Ching', 'I Ching', 'Zhuang Zhou']","['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Viola organista', 'Parachute', '33-Barreled Organ', 'Armored car', 'Double hull', 'Triple Barrel Canon', 'Diving suit', 'Anemometer', 'Aerial Screw', 'Ornithopter']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Error,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,['1945-04-12-08:00'],[None]
WebQTest-1721,"['Ayacucho Quechua', 'Spanish Language', 'Puquina Language', 'Aymara language', 'Omagua dialect', 'Waorani Language']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,"['1440-08:00', 'Johannes Gutenberg']",[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['heart attack', 'pancreatic cancer']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['British', 'Explorer', 'Cartographer', 'Navigator', '1728-02-27', 'Marton, England', '1779-02-14', 'Kealakekua Bay, Hawaii', 'First recorded European contact with the eastern coastline of Australia and the Hawaiian Islands, and the first recorded circumnavigation of New Zealand']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
