qid,prediction,gt_label
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1966', '1970', '1983']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Grand Theft Auto', 'The Paper', 'Presidential Reunion', 'A Beautiful Mind', 'Cocoon', 'Parenthood', 'Ransom', 'The Da Vinci Code', 'Splash', 'Apollo 13', 'Cotton Candy', 'Far and Away', 'Backdraft', 'Rush', 'EDtv', 'The Dark Tower', 'Gung Ho', 'Frost/Nixon', 'Dr. Seuss\' How the Grinch Stole Christmas', 'Willow', 'The Dilemma', 'Cinderella Man', 'The Lost Symbol', 'The Missing', 'Jay-Z: Made in America', 'Night Shift', 'Inferno', 'Angels & Demons', 'In the Heart of the Sea']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Los Angeles Lakers', 'Chicago Bulls']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,['Washington'],"['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Indiana', 'North Dakota', 'Iowa', 'Minnesota', 'Nebraska', 'Wisconsin', 'Ohio', 'Michigan', 'Missouri', 'Kansas', 'Illinois', 'South Dakota']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Limonese Creole', 'Bribri Language', 'Spanish Language', 'Jamaican Creole English Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Midfielder'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,Error,"['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Lorraine Motel'],['Memphis']
WebQTest-680,"['Atlético Madrid', 'Club Atlético Independiente', 'Manchester City F.C.', 'Barcelona']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Cinematographer', 'Scientist', 'Adventurer', 'Ethnographer', 'Film Producer', 'Film Director', 'Academic']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,Error,"['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,['Reading'],['Reading']
WebQTest-857,"['Georgia', 'Alabama']","['Georgia', 'Alabama']"
WebQTest-881,Error,"['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Turkey'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,['Frank O. McCord'],"['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,Abstain,"['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,['Christian Bale'],"['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,Error,"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,"['United We Stand, Divided We Fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['Air Force Museum of New Zealand', 'Cathedral Square, Christchurch', 'Lyttelton Timeball Station', 'Christchurch Botanic Gardens', 'International Antarctic Centre', 'Christchurch Arts Centre', 'TranzAlpine', 'Canterbury Museum, Christchurch', 'Ferrymead Heritage Park', 'Willowbank Wildlife Reserve, Christchurch']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['London'],['Fulham']
WebQTest-1323,"['Georgia Dome', 'Zoo Atlanta', 'Georgia Aquarium', 'Jimmy Carter Library and Museum', 'Centennial Olympic Park', 'Fernbank Science Center', 'Six Flags Over Georgia', 'Hyatt Regency Atlanta', 'Six Flags White Water', 'CNN Center', 'Martin Luther King, Jr. National Historic Site', 'Center for Puppetry Arts', 'Philips Arena', 'Underground Atlanta', 'Variety Playhouse', 'The Tabernacle', 'Atlanta Ballet', 'Georgia World Congress Center', 'Atlanta Cyclorama & Civil War Museum', 'Atlanta Marriott Marquis', 'Atlanta Symphony Orchestra', 'Masquerade', 'Georgia State Capitol', 'Woodruff Arts Center', 'Fox Theatre', 'World of Coca-Cola', 'Margaret Mitchell House & Museum', 'Peachtree Road Race', 'Fernbank Museum of Natural History', 'Arbor Place Mall', 'Atlanta History Center']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,"['Missouri', 'Illinois']",['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,"['Utrecht', 'Netherlands', 'Morocco']",['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Golf'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['West Africa', 'Africa']",['Africa']
WebQTest-1555,Abstain,[None]
WebQTest-1575,Abstain,"['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,['Tao Te Ching'],"['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['33-Barreled Organ', 'Viola organista', 'Armored car', 'Diving suit', 'Parachute', 'Aerial Screw', 'Anemometer', 'Triple Barrel Canon', 'Ornithopter', 'Double hull']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,['Theodor Seuss Geisel'],[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,['1945-04-12-08:00'],[None]
WebQTest-1721,"['Spanish Language', 'Omagua dialect', 'Puquina Language', 'Waorani Language', 'Ayacucho Quechua', 'Aymara language']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Unitary state', 'Constitutional monarchy', 'Parliamentary system']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,Error,"['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,Error,[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['heart attack', 'Pancreatic cancer']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['1728-11-07-08:00', 'Marton', 'Kingdom of Great Britain', 'United Kingdom', 'Sailor', 'Explorer', '1779-02-14-08:00', 'Kealakekua Bay', 'Elizabeth Batts', 'George Cook', 'Hugh Cook', 'Joseph Cook', 'Nathaniel Cook']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
