qid,prediction,gt_label
WebQTest-1575,"['Google Classroom', 'Chromecast', 'Nexus Q', 'Google Earth', 'Google Maps', 'Nexus S', 'Nexus 10', 'Nexus One', 'Nexus 7', 'Google Glass', 'Apache Wave', 'Google Drive', 'Google Docs, Sheets, and Slides', 'Google Nexus']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,['Tao Te Ching'],"['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Aerial Screw', '33-Barreled Organ', 'Anemometer', 'Parachute', 'Ornithopter', 'Viola organista', 'Triple Barrel Canon', 'Double hull', 'Diving suit', 'Armored car']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Abstain,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,['1945-04-12'],[None]
WebQTest-1721,"['Spanish Language', 'Aymara language', 'Quechuan languages']","['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['Pancreatic cancer', 'heart attack']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['1728-11-07', 'Marton', 'Sailor, Explorer', '1779-02-14', 'Kealakekua Bay', 'Stabbing, Murder', 'White people', 'United Kingdom, Kingdom of Great Britain', 'Grace Pace Cook', 'Multiple (specific names not provided)', '(MID entity, name not provided)', 'Hugh Cook, George Cook, Nathaniel Cook, Elizabeth Cook, Joseph Cook', '(MID entity, name not provided)', '(MID entity, name not provided)', '(MID entity, description not provided)']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
