qid,prediction,gt_label
WebQTest-1230,"['Christchurch Botanic Gardens', 'Air Force Museum of New Zealand', 'Lyttelton Timeball Station', 'Ferrymead Heritage Park', 'Willowbank Wildlife Reserve, Christchurch', 'TranzAlpine', 'Cathedral Square, Christchurch', 'Canterbury Museum, Christchurch', 'Christchurch Arts Centre', 'International Antarctic Centre']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,Error,['Fulham']
WebQTest-1323,"['Jimmy Carter Library and Museum', 'Atlanta Jewish Film Festival', 'Atlanta Marriott Marquis', 'Four Seasons Hotel Atlanta', 'Zoo Atlanta', 'Atlanta Ballet', 'Margaret Mitchell House & Museum', 'Georgia World Congress Center', 'Fernbank Science Center', 'Atlanta Symphony Orchestra', 'Georgia State Capitol', 'Masquerade', 'Omni Coliseum', 'Six Flags Over Georgia', 'Fox Theatre', 'Centennial Olympic Park', 'Atlanta Cyclorama & Civil War Museum', 'Philips Arena', 'Underground Atlanta', 'Georgia Aquarium', 'World of Coca-Cola', 'Peachtree Road Race', 'Fernbank Museum of Natural History', 'Atlanta History Center', 'CNN Center', 'The Tabernacle', 'Georgia Dome', 'Six Flags White Water', 'Woodruff Arts Center', 'Martin Luther King, Jr. National Historic Site', 'Arbor Place Mall', 'Hyatt Regency Atlanta', 'Center for Puppetry Arts', 'Turner Field', 'Variety Playhouse', 'Cobb Energy Performing Arts Centre']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Error,['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,['Utrecht'],['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Dustin Johnson'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['-8.0', '12.649999618530273438']",['Africa']
WebQTest-1555,['Governmental Body'],[None]
WebQTest-1575,"['Google Docs, Sheets, and Slides', 'Google Maps', 'Google Glass', 'Google Drive', 'Chromecast', 'Nexus 10', 'Nexus 7', 'Nexus One', 'Google Classroom', 'Apache Wave', 'Nexus Q', 'Nexus S', 'Google Earth']","['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,['Tao Te Ching'],"['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Viola organista', 'Aerial Screw', 'Diving suit', 'Double hull', '33-Barreled Organ', 'Ornithopter', 'Parachute', 'Triple Barrel Canon', 'Anemometer', 'Armored car']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Abstain,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,Error,[None]
WebQTest-1721,['Spanish Language'],"['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,"['Constitutional monarchy', 'Parliamentary system', 'Unitary state']","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,['1440'],[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,['Pancreatic cancer'],"['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['Sailor', 'Explorer', 'Marton', '1728-11-07', 'Kingdom of Great Britain', 'United Kingdom', '1779-02-14', 'Kealakekua Bay']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,['Nathan Lane'],['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
