qid,prediction,gt_label
WebQTest-1002,Error,"['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott', 'Christian Bale']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23-08:00', '2010-07-10-08:00']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['TranzAlpine', 'International Antarctic Centre', 'Ferrymead Heritage Park', 'Willowbank Wildlife Reserve, Christchurch', 'Cathedral Square, Christchurch', 'Canterbury Museum, Christchurch', 'Christchurch Arts Centre', 'Christchurch Botanic Gardens', 'Lyttelton Timeball Station', 'Air Force Museum of New Zealand']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['London'],['Fulham']
WebQTest-1323,"['Atlanta Symphony Orchestra', 'Omni Coliseum', 'The Tabernacle', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Arbor Place Mall', 'Georgia Aquarium', 'Atlanta Ballet', 'Atlanta Jewish Film Festival', 'Georgia State Capitol', 'Woodruff Arts Center', 'Philips Arena', 'Georgia Dome', 'Cobb Energy Performing Arts Centre', 'Zoo Atlanta', 'Center for Puppetry Arts', 'CNN Center', 'Fernbank Science Center', 'Peachtree Road Race', 'Underground Atlanta', 'Centennial Olympic Park', 'Turner Field', 'Margaret Mitchell House & Museum', 'Variety Playhouse', 'World of Coca-Cola', 'Atlanta History Center', 'Atlanta Marriott Marquis', 'Fernbank Museum of Natural History', 'Masquerade', 'Fox Theatre', 'Jimmy Carter Library and Museum', 'Martin Luther King, Jr. National Historic Site', 'Six Flags Over Georgia', 'Hyatt Regency Atlanta', 'Georgia World Congress Center', 'Four Seasons Hotel Atlanta']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Error,['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,Error,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,"['Utrecht', 'Netherlands', 'Morocco']",['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,Abstain,['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,"['Africa', 'West Africa']",['Africa']
WebQTest-1555,['Parliament of Nepal'],[None]
WebQTest-1575,Abstain,"['Google Classroom', 'Google Drive', 'Apache Wave', 'Google Earth', 'Google Buzz', 'Google Docs, Sheets, and Slides', 'Nexus S', 'Google Glass', 'Nexus 7', 'Nexus Q', 'Nexus 10', 'Google Maps', 'Chromecast']"
WebQTest-1603,['Tao Te Ching'],"['Zhuang Zhou', 'Tao Te Ching', 'I Ching', 'Daozang']"
WebQTest-1625,"['Ornithopter', 'Armored car', '33-Barreled Organ', 'Anemometer', 'Aerial Screw', 'Diving suit', 'Parachute', 'Viola organista', 'Double hull', 'Triple Barrel Canon']","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']"
WebQTest-1649,Abstain,[None]
WebQTest-1671,['Köping'],['Köping']
WebQTest-1695,Error,[None]
WebQTest-1721,['Spanish Language'],"['Aymara language', 'Omagua dialect', 'Spanish Language', 'Ayacucho Quechua', 'Puquina Language', 'Waorani Language']"
WebQTest-1742,['Unitary parliamentary constitutional monarchy'],"['Parliamentary system', 'Unitary state', 'Constitutional monarchy']"
WebQTest-1767,"['Martin Luther King, Jr. National Historic Site']","['Martin Luther King, Jr. National Historic Site']"
WebQTest-1791,Abstain,[None]
WebQTest-1812,['Barbados'],['Saint Michael Parish']
WebQTest-1839,['Central Time Zone'],['Central Time Zone']
WebQTest-1866,['New York'],['New York']
WebQTest-1889,['Al Gore'],['Al Gore']
WebQTest-1912,"['Pancreatic cancer', 'heart attack']","['Pancreatic cancer', 'heart attack']"
WebQTest-1937,"['Sailor', 'Explorer', 'Marton', '1728-11-07', 'United Kingdom', 'Kingdom of Great Britain', 'exploration', 'Royal Navy']","['Sailor', 'Explorer']"
WebQTest-1963,['Right guard'],['Right guard']
WebQTest-1990,Error,['Nathan Lane']
WebQTest-2011,['Bob Marley Mausoleum'],['Bob Marley Mausoleum']
